eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_2,provyr_baseyr_fe,top10_turnover_prev_share,es_p4,4,.020199429,.028441774,.71020287,.47818235,,1.735529833876752,.15996078,4119,275,66,.6174836317953579
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_m4,-4,-.014775235,.018028025,-.81957042,.41317335,,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_m3,-3,-.021929208,.016996901,-1.2901886,.19807294,,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_m2,-2,.0016008914,.014936193,.10718203,.91472304,,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_0,0,.0041286158,.016619653,.24841772,.80399728,,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_p1,1,.011857437,.018814422,.63023126,.52906853,,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_p2,2,.010912936,.021230096,.51403141,.60764432,,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_p3,3,-.0066535454,.023307746,-.28546497,.77550358,,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,province_year_fe,top20_turnover_prev_share,es_p4,4,-.033394087,.019492606,-1.713167,.087812953,*,.9309490821880503,.4261789,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_m4,-4,-.0063267997,.019573532,-.32323241,.74676579,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_m3,-3,-.020983551,.017971266,-1.1676167,.24397646,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_m2,-2,.00074707821,.015598276,.047894925,.96183485,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_0,0,.0051522027,.016816486,.3063781,.75954944,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_p1,1,.017248144,.019072695,.90433705,.36661112,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_p2,2,.022205379,.021238564,1.0455217,.29670337,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_p3,3,.0071506836,.023445731,.30498871,.76060629,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_2,provyr_baseyr_fe,top20_turnover_prev_share,es_p4,4,-.011881704,.020895032,-.56863767,.57006782,,.8672409429052195,.45851383,4119,275,66,.6617505133966737
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_m4,-4,-.0814007,.032927487,-2.4721198,.014025982,**,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_m3,-3,-.035225622,.029437039,-1.1966428,.23245804,,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_m2,-2,-.0043764082,.032237466,-.13575533,.89211226,,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_0,0,-.040314,.029115668,-1.3846153,.16727248,,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_p1,1,.0098419124,.034650587,.28403306,.77659494,,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_p2,2,.026718372,.037961032,.70383686,.48211926,,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_p3,3,.017421672,.031494893,.55315858,.58059621,,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top10_turnover_prev_pat_share,es_p4,4,.094318092,.030127184,3.1306639,.0019285971,***,3.126262815206245,.02624603,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_m4,-4,-.026178334,.037249785,-.70277816,.48277789,,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_m3,-3,-.017246293,.031310439,-.55081606,.58219898,,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_m2,-2,-.00061027549,.034069616,-.017912602,.98572135,,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_0,0,-.038791358,.029907644,-1.2970383,.19568576,,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_p1,1,.019041164,.03718441,.51207387,.60900295,,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_p2,2,.041098997,.04222548,.97332221,.33123329,,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_p3,3,.025427774,.036030419,.70573074,.48094234,,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,provyr_baseyr_fe,top10_turnover_prev_pat_share,es_p4,4,.057397142,.034576625,1.6599983,.098034255,*,.316546512552946,.81341493,4209,281,46,.4623999543628149
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_m4,-4,-.065510929,.027610555,-2.3726768,.01833535,**,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_m3,-3,.0056097629,.02355672,.23813853,.81194782,,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_m2,-2,.00046702792,.026531648,.017602673,.98596835,,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_0,0,-.029376667,.022683645,-1.2950594,.19636655,,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_p1,1,.0020138943,.029196337,.068977632,.94505668,,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_p2,2,.018110737,.036697071,.49351993,.62203211,,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_p3,3,.0011530543,.031051533,.037133571,.97040498,,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,province_year_fe,top20_turnover_prev_pat_share,es_p4,4,.057483755,.028116014,2.0445201,.04183729,**,3.054307600827426,.028865537,4209,281,46,.4811062994635198
scope_ge_3,provyr_baseyr_fe,top20_turnover_prev_pat_share,es_m4,-4,-.014419625,.030308925,-.47575507,.63461983,,.8857601327083744,.44888404,4209,281,46,.4811062994635198
