eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_0,0,-.020787846,.065220073,-.31873387,.75017118,,.9815385326844545,.401876,4391,275,66,4.428534761945363
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_p1,1,.060418036,.085920513,.70318526,.48253736,,.9815385326844545,.401876,4391,275,66,4.428534761945363
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_p2,2,.052096289,.083763145,.62194759,.53449351,,.9815385326844545,.401876,4391,275,66,4.428534761945363
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_p3,3,-.059934746,.089572139,-.66912264,.50398064,,.9815385326844545,.401876,4391,275,66,4.428534761945363
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_patents,es_p4,4,.018713377,.092837036,.20157231,.84040064,,.9815385326844545,.401876,4391,275,66,4.428534761945363
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_m4,-4,.091820665,.057045836,1.6095946,.10863785,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_m3,-3,.0049311128,.068920016,.071548343,.94301355,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_m2,-2,-.024150237,.042338632,-.57040668,.56886935,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_0,0,-.005485855,.03270122,-.1677569,.8668983,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_p1,1,.015815694,.044447795,.35582632,.72224444,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_p2,2,.0036003867,.041057404,.087691531,.93018591,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_p3,3,-.022624534,.051455732,-.43968928,.66050875,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_new_firm_applicants,es_p4,4,.048156761,.057286743,.8406266,.40129012,,1.797598078206585,.1478827,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_m4,-4,.030792005,.061765291,.4985325,.6185087,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_m3,-3,-.010756942,.070509128,-.15256098,.87885678,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_m2,-2,-.024182832,.041396298,-.58417863,.55958074,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_0,0,-.0038325861,.033609092,-.11403421,.90929419,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p1,1,.015864683,.046473995,.34136692,.73308903,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p2,2,.0015956878,.043841533,.036396716,.97099251,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p3,3,-.024300223,.051545717,-.47143048,.63770849,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p4,4,.064947329,.061961442,1.0481894,.29547504,,.3782717828133914,.76874453,4391,275,66,3.686676023061799
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_m4,-4,.20902421,.093941659,2.2250426,.026892697,**,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_m3,-3,.12469574,.059870262,2.0827658,.038199943,**,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_m2,-2,.059814002,.040103506,1.4914906,.13698311,,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_0,0,.034707252,.040690292,.85296148,.39442566,,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_p1,1,-.025134178,.053618856,-.46875632,.63961655,,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_p2,2,-.030214127,.064860918,-.46582943,.64170766,,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_p3,3,-.088654071,.070038602,-1.2657887,.20666397,,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_incumbent_patents,es_p4,4,-.077519342,.089775518,-.86347979,.38862893,,2.178558975483901,.090825498,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_m4,-4,-.011674618,.087061249,-.13409661,.89342463,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_m3,-3,.045858145,.054971348,.83421898,.40488428,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_m2,-2,.03373659,.042389818,.79586542,.42679921,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_0,0,.046557367,.043101843,1.0801711,.28101581,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p1,1,.0080059227,.056963686,.14054433,.8883332,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p2,2,.013515338,.065664575,.20582388,.83708131,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p3,3,-.022385301,.072879456,-.30715516,.75895858,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p4,4,.051104363,.093183674,.54842615,.58384585,,.3843415427607977,.76436943,4391,275,66,4.768803212912869
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_m4,-4,.14227597,.075064979,1.8953708,.059095677,*,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_m3,-3,.032431599,.052680276,.61563081,.53864926,,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_m2,-2,-.014347407,.040654931,-.35290694,.72442955,,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_0,0,.0090796733,.034790985,.26097777,.79430568,,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_p1,1,-.010108842,.052395511,-.19293335,.84715408,,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_p2,2,-.011248507,.061647918,-.18246371,.85535377,,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_p3,3,-.085735276,.067302421,-1.273881,.20378509,,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,ln1p_firm_total_patents,es_p4,4,-.044714853,.081989162,-.54537517,.58593917,,2.060179147488709,.10577802,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_m4,-4,-.0017534136,.072007537,-.024350416,.98059082,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_m3,-3,-.0092948554,.052065454,-.1785225,.85844457,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_m2,-2,-.023295134,.040645126,-.57313478,.56702352,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_0,0,.018420123,.036302984,.50739974,.61228251,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_p1,1,.020410812,.052830745,.38634345,.69954216,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_p2,2,.021912221,.061920542,.35387644,.72370362,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_p3,3,-.035115533,.067424998,-.52080888,.60292053,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,provyr_baseyr_fe,ln1p_firm_total_patents,es_p4,4,.035401609,.084611595,.41840139,.6759814,,.1529714799976361,.92772341,4391,275,66,5.371823284353324
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_m4,-4,-.0036472422,.023036266,-.15832612,.87431645,,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_m3,-3,-.029574163,.028463528,-1.0390196,.29971164,,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_m2,-2,-.048554171,.022242112,-2.1829836,.029885767,**,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_0,0,-.032458428,.020767974,-1.5629077,.1192285,,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_p1,1,-.027782733,.023145603,-1.200346,.23104174,,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_p2,2,-.020522406,.025430944,-.80698562,.42037469,,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_p3,3,-.017141962,.030362085,-.56458455,.57281828,,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,province_year_fe,new_firm_share_all_new_patents,es_p4,4,-.013161843,.02995256,-.43942297,.66070145,,1.715705923602444,.16401216,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_m4,-4,-.0041557127,.022073014,-.18827119,.85080343,,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_m3,-3,-.024587657,.027980302,-.87874889,.38030741,,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_m2,-2,-.039883673,.022195833,-1.7968991,.073452853,*,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_0,0,-.033324428,.020963533,-1.589638,.11306956,,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p1,1,-.039762963,.023780607,-1.6720753,.095650986,*,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p2,2,-.030136522,.024422903,-1.2339451,.21828069,,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p3,3,-.027548634,.029261112,-.94147599,.34729028,,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_2,provyr_baseyr_fe,new_firm_share_all_new_patents,es_p4,4,-.022444902,.029099941,-.77130401,.44119138,,1.115340992935644,.34323964,4391,275,66,.5277425865110753
scope_ge_3,province_year_fe,firm_new_share_total,es_m4,-4,-.022914561,.01540716,-1.487267,.13806953,,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_total,es_m3,-3,.0013492801,.013644489,.098888285,.92129773,,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_total,es_m2,-2,-.011227439,.014647004,-.76653481,.44400391,,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_total,es_0,0,-.010016358,.011560229,-.86644983,.38698536,,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_total,es_p1,1,-.002857286,.015595911,-.18320738,.85476792,,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_total,es_p2,2,-.013918811,.016492028,-.84397209,.39940545,,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_total,es_p3,3,-.028012659,.013311065,-2.1044643,.036229268,**,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_total,es_p4,4,-.019409418,.017421959,-1.1140778,.2662012,,1.031234537605171,.37912163,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_m4,-4,-.022967158,.016156079,-1.4215798,.15626112,,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_m3,-3,.010026099,.014320263,.70013374,.4844251,,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_m2,-2,-.0045420853,.015034343,-.30211398,.76278943,,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_0,0,-.015522941,.012216776,-1.270625,.20491679,,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_p1,1,-.0079791676,.015777152,-.50574195,.61343575,,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_p2,2,-.023734419,.017087312,-1.3890083,.16593397,,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_p3,3,-.040736414,.014256538,-2.8573847,.0045918752,***,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,provyr_baseyr_fe,firm_new_share_total,es_p4,4,-.032663871,.018230736,-1.7916923,.074262023,*,1.45784298744646,.22630757,4487,281,46,.2226983169818067
scope_ge_3,province_year_fe,firm_new_share_firm,es_m4,-4,-.089185469,.021618202,-4.1254802,.000048828919,***,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,firm_new_share_firm,es_m3,-3,.0025028063,.022150386,.11299153,.91011822,,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,firm_new_share_firm,es_m2,-2,-.017603951,.021188166,-.83083874,.40677261,,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,firm_new_share_firm,es_0,0,-.013723465,.019526472,-.70281327,.48275602,,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,firm_new_share_firm,es_p1,1,.0048507531,.022903241,.2117933,.83242238,,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,firm_new_share_firm,es_p2,2,-.0062190257,.023048829,-.26981959,.78749782,,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,firm_new_share_firm,es_p3,3,-.016978148,.019637749,-.86456698,.38801658,,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,firm_new_share_firm,es_p4,4,.0066652996,.021296922,.31297007,.75453639,,6.740843586061616,.00020935481,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_m4,-4,-.0335541,.023856036,-1.4065245,.1606773,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_m3,-3,.020053234,.022675609,.88435256,.37726465,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_m2,-2,-.0055586593,.020994769,-.26476401,.79138607,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_0,0,-.021233637,.021122281,-1.005272,.31563386,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_p1,1,-.00061565393,.023206206,-.026529711,.97885376,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_p2,2,-.016759358,.024198893,-.69256717,.4891552,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_p3,3,-.031218616,.021117279,-1.4783447,.14043957,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,provyr_baseyr_fe,firm_new_share_firm,es_p4,4,-.018101636,.023160303,-.78158027,.43512166,,1.594200215834621,.1909925,4487,281,46,.4245143098260851
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_m4,-4,-.15162164,.11019149,-1.3759832,.16992639,,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_m3,-3,.0076387129,.091173105,.083782524,.93328923,,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_m2,-2,-.091959015,.08354681,-1.1006885,.2719776,,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_0,0,-.067256294,.066084132,-1.0177375,.30968133,,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_p1,1,-.015526701,.099995151,-.15527453,.87671679,,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_p2,2,-.083916694,.11985485,-.7001527,.4844133,,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_p3,3,-.2073195,.10615654,-1.9529601,.05182036,*,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_patents,es_p4,4,-.14107431,.10916011,-1.2923614,.19729753,,1.701178833656702,.16698571,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_m4,-4,-.2569142,.11730053,-2.190222,.029332889,**,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_m3,-3,.0030803622,.096826933,.03181307,.97464377,,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_m2,-2,-.076274343,.084064022,-.90733635,.36500916,,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_0,0,-.056385607,.067132652,-.83991331,.40167356,,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_p1,1,.026971133,.098453201,.27394879,.78432596,,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_p2,2,-.054141056,.12352923,-.43828538,.66151738,,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_p3,3,-.1497477,.11606073,-1.290253,.19802733,,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_patents,es_p4,4,-.037479654,.12586248,-.2977826,.76608992,,2.960909503239328,.032653674,4487,281,46,4.467120778019244
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_m4,-4,.0011673467,.065985292,.017691012,.98589796,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_m3,-3,-.011345644,.053380687,-.2125421,.83183879,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_m2,-2,.014965789,.043104652,.34719661,.72870445,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_0,0,.01514307,.039582148,.38257322,.70232648,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_p1,1,.049863759,.046233382,1.0785229,.28172871,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_p2,2,.060912907,.052661683,1.1566837,.24838752,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_p3,3,-.0039800843,.060978033,-.065270789,.94800496,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_new_firm_applicants,es_p4,4,.089980505,.066420406,1.3547118,.17660145,,.1446322330349824,.93306208,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_m4,-4,-.090356223,.067546658,-1.3376862,.18208426,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_m3,-3,-.024818601,.052529536,-.47246948,.63695979,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_m2,-2,.027823303,.043606009,.63806123,.52395529,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_0,0,.014563637,.042932987,.33921787,.7346999,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p1,1,.056616936,.046739224,1.2113366,.22678775,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p2,2,.059919786,.058447022,1.0251982,.30615452,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p3,3,-.005038755,.065529622,-.076892786,.93876374,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,provyr_baseyr_fe,ln1p_new_firm_applicants,es_p4,4,.11135782,.07344579,1.5161908,.13059925,,.9378712001272033,.42275003,4487,281,46,3.724217390053105
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_m4,-4,.22518604,.11343421,1.9851687,.048101246,**,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_m3,-3,-.014928849,.065297611,-.2286278,.81932509,,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_m2,-2,-.0055232695,.043383189,-.12731358,.89878356,,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_0,0,-.011543966,.064493358,-.17899466,.85807133,,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_p1,1,-.039864227,.070442736,-.56590968,.57190841,,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_p2,2,-.050791591,.075540066,-.67237955,.50189656,,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_p3,3,-.12669931,.073147923,-1.7320971,.08435753,*,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_incumbent_patents,es_p4,4,-.093424909,.10345744,-.90302747,.36728752,,2.338407126384818,.073798664,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_m4,-4,-.099939793,.10763635,-.92849481,.35395068,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_m3,-3,-.099858396,.065173507,-1.5321931,.12660384,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_m2,-2,-.043058176,.044474203,-.96816075,.3337996,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_0,0,.027008083,.069259502,.38995492,.69686633,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p1,1,.024984334,.07180915,.34792686,.72815651,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p2,2,.018280627,.083446205,.21907081,.82675451,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p3,3,-.021526739,.083522066,-.25773713,.79679912,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,provyr_baseyr_fe,ln1p_firm_incumbent_patents,es_p4,4,.068521425,.12441524,.55074781,.58224571,,.7907816764861418,.4998897,4487,281,46,4.823951413028362
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_m4,-4,.035750717,.10470841,.3414312,.73303509,,.2206528475977417,.88202041,4487,281,46,5.420659986562845
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_m3,-3,-.014498457,.057745975,-.25107303,.80194181,,.2206528475977417,.88202041,4487,281,46,5.420659986562845
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_m2,-2,-.018504515,.04797465,-.38571441,.70000106,,.2206528475977417,.88202041,4487,281,46,5.420659986562845
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_0,0,-.051532768,.049628921,-1.0383617,.29999754,,.2206528475977417,.88202041,4487,281,46,5.420659986562845
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_p1,1,-.037754942,.066523045,-.56754678,.5707975,,.2206528475977417,.88202041,4487,281,46,5.420659986562845
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_p2,2,-.07010223,.079694174,-.87964064,.37980834,,.2206528475977417,.88202041,4487,281,46,5.420659986562845
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_p3,3,-.15107214,.075230002,-2.0081367,.045589034,**,.2206528475977417,.88202041,4487,281,46,5.420659986562845
scope_ge_3,province_year_fe,ln1p_firm_total_patents,es_p4,4,-.057287276,.098350182,-.58248264,.56071037,,.2206528475977417,.88202041,4487,281,46,5.420659986562845
