eventdef,spec,outcome,event,rel,coef,se,t,p,sig,preF,prep,N,N_city,N_treated_city,mean_y
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_m3_high,-3,-.034762841,.049185742,-.70676661,.48029509,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_m2_high,-2,-.0062389164,.03222993,-.19357525,.84664786,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_0_high,0,-.02854342,.033979859,-.84000993,.40161443,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_p1_high,1,-.037905555,.040880647,-.92722493,.35460266,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_p2_high,2,-.028344965,.03647304,-.77714843,.43772265,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_p3_high,3,-.038086701,.039331768,-.96834457,.33370209,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
scope_ge_5,cityyear_cityhigh_highye,city_new_share_tot_f,es_p4_high,4,-.040314902,.040831123,-.9873572,.32431394,,1.586394685700354,.19284783,9038,283,32,.1916108897705618
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_m4_high,-4,.15612519,.052918412,2.9503002,.0034410334,***,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_m3_high,-3,.059619222,.059704926,.99856454,.31886172,,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_m2_high,-2,.045047287,.061795779,.72897029,.4666248,,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_0_high,0,-.060992967,.055155288,-1.1058408,.26973796,,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_p1_high,1,-.030911677,.061928157,-.49915385,.61806017,,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_p2_high,2,-.039712198,.046137821,-.86072981,.39011809,,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_p3_high,3,-.021604639,.057994571,-.37252864,.70977908,,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,city_new_share_firm_f,es_p4_high,4,-.029530905,.049899668,-.59180564,.55445486,,3.047464789167975,.029115757,9038,283,32,.3613766265474418
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_m4_high,-4,-.52973026,.084509388,-6.2683005,1.3635938e-09,***,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_m3_high,-3,-.099100783,.068274699,-1.4515008,.14775202,,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_m2_high,-2,-.0048846081,.088856444,-.054971907,.95619977,,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_0_high,0,.049461074,.060610656,.81604582,.41516268,,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p1_high,1,.075875193,.076728061,.98888451,.32356736,,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p2_high,2,.18998437,.074175097,2.5612957,.010948687,**,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p3_high,3,.19072214,.077277631,2.4680121,.014180138,**,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_n_f,es_p4_high,4,.18859999,.075650625,2.4930394,.013239122,**,18.36150811689031,6.5530241e-11,9038,283,32,2.619604120502883
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_m4_high,-4,-.59997541,.12563072,-4.7757058,2.8822917e-06,***,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_m3_high,-3,-.1395556,.11379781,-1.226347,.22109114,,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_m2_high,-2,-.12168255,.13483463,-.90245765,.36758399,,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_0_high,0,.083680406,.11899938,.70320034,.48251104,,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p1_high,1,.10460032,.13085029,.7993893,.42473751,,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p2_high,2,.15822792,.13245445,1.1945837,.23325352,,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p3_high,3,.050970815,.14640853,.34814101,.72799402,,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,ln_field_new_firm_pat_f,es_p4_high,4,.14674194,.11523429,1.2734226,.20391677,,11.39582640228245,4.4690111e-07,9038,283,32,3.121407315717109
scope_ge_5,cityyear_cityhigh_highye,field_new_share_tot_f,es_m4_high,-4,.017516343,.046697218,.37510464,.70786458,,1.693277794186536,.1686378,9038,283,32,.2304956764288696
scope_ge_5,cityyear_cityhigh_highye,field_new_share_tot_f,es_m3_high,-3,-.036076043,.050017551,-.7212677,.47134238,,1.693277794186536,.1686378,9038,283,32,.2304956764288696
scope_ge_5,cityyear_cityhigh_highye,field_new_share_tot_f,es_m2_high,-2,-.030473625,.041791774,-.72917759,.4664982,,1.693277794186536,.1686378,9038,283,32,.2304956764288696
scope_ge_5,cityyear_cityhigh_highye,field_new_share_tot_f,es_0_high,0,-.034469068,.047010265,-.73322433,.46403068,,1.693277794186536,.1686378,9038,283,32,.2304956764288696
