license_no,license_year,company,city,source,idc_scope_raw,registered_address
B1-20190849,2019,深圳市智安网络有限公司,深圳,registered_fallback,,深圳市南山区南山街道南山社区南新路阳光科创中心一期A座2207C
B1-20222013,2022,成都甲商言科技有限公司,成都,registered_fallback,,四川省成都市天府新区万安街道麓山大道二段19号附1号18栋1层90号
B1-20193672,2019,上海亦净网络科技有限公司,上海,registered_fallback,,中国(上海)自由贸易试验区临港新片区新杨公路1800弄2幢2551室
A2.B1.B2-20230282,2023,上海握达电信有限公司,上海,registered_fallback,,
A2.B1-20130037,2013,深圳市赛柏特通信技术有限公司,上海,scope_city,银川市;深圳市;上海市;西安市;中卫市;贵阳市,深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷1栋A座1403
A2.B1-20130037,2013,深圳市赛柏特通信技术有限公司,中卫,scope_city,银川市;深圳市;上海市;西安市;中卫市;贵阳市,深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷1栋A座1403
A2.B1-20130037,2013,深圳市赛柏特通信技术有限公司,深圳,scope_city,银川市;深圳市;上海市;西安市;中卫市;贵阳市,深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷1栋A座1403
A2.B1-20130037,2013,深圳市赛柏特通信技术有限公司,西安,scope_city,银川市;深圳市;上海市;西安市;中卫市;贵阳市,深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷1栋A座1403
A2.B1-20130037,2013,深圳市赛柏特通信技术有限公司,贵阳,scope_city,银川市;深圳市;上海市;西安市;中卫市;贵阳市,深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷1栋A座1403
A2.B1-20130037,2013,深圳市赛柏特通信技术有限公司,银川,scope_city,银川市;深圳市;上海市;西安市;中卫市;贵阳市,深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷1栋A座1403
B1-20240979,2024,朝阳顺顺顺软件科技有限公司,朝阳,registered_fallback,,
B1-20150287,2015,吉林省巨盛网络科技有限公司,朝阳,registered_fallback,,吉林省长春市朝阳区工农大路1035号宏亿数码广场1211室
B1.B2-20232650,2023,广州网逸网络科技有限公司,广州,registered_fallback,,
B1-20201752,2020,青岛云睿天信息技术有限公司,青岛,registered_fallback,,山东省青岛市崂山区海尔路63号2号楼1519户
B1.B2-20214129,2021,北京傲京辉腾科技有限公司,北京,registered_fallback,,北京市通州区永乐店镇柴厂屯村东（联航大厦）1-3445号
B1.B2-20235454,2023,广州优线途科技有限公司,广州,registered_fallback,,
京B1-20210617,2021,北京富春云网络科技有限公司,北京,registered_fallback,,
B1-20150773,2015,深圳市通网技术股份有限公司,深圳,scope_city,赣州市;深圳市,深圳市宝安区西乡街道宝源路深圳市名优工业产品展示采购中心B座七楼B711号(办公场所)
B1-20150773,2015,深圳市通网技术股份有限公司,赣州,scope_city,赣州市;深圳市,深圳市宝安区西乡街道宝源路深圳市名优工业产品展示采购中心B座七楼B711号(办公场所)
B1-20215355,2021,陕西众普信息科技有限公司,西安,registered_fallback,,陕西省西安市雁塔区长安南路86A号长丰国际广场B-1003/1004
B1-20243731,2024,泉州市界云网络科技有限公司,泉州,registered_fallback,,
B1-20180298,2018,深圳市海之景科技有限公司,深圳,registered_fallback,,深圳市南山区粤海街道深圳湾科技生态园9栋B座21楼
B1.B2-20220539,2022,河北云晷科技有限公司,唐山,registered_fallback,,河北省唐山市路北区果园镇付家屯三院西侧房产3-13号
B1.B2-20191799,2019,北京乐金飞利浦电子有限公司,北京,registered_fallback,,北京市顺义区天竺空港工业区天柱西路甲12号
鲁B2-20120077,2012,济南海腾信息技术有限公司,泰安,scope_city,泰安市,山东省济南市高新区新泺大街1299号鑫盛大厦2号楼502
B1-20222815,2022,长治云时代技术有限公司,长治,registered_fallback,,山西省长治市体育路圣鑫园保障性住房小区C区22号商铺
B1-20212757,2021,北京尚云天下科技有限公司,北京,registered_fallback,,北京市丰台区广安路9号院2号楼4层420
粤B2-20064001,2006,广东鸿波通信投资控股有限公司,深圳,scope_city,深圳市,深圳市福田区商报路奥林匹克大厦16楼
A2.B1-20224492,2022,怀来中科合盈宝悦大数据运营服务有限公司,张家口,registered_fallback,,河北省张家口市怀来县沙城镇府前东街南侧鸿翔大厦1幢8层09-9室
A2.B1-20171856,2017,云联世纪（北京）数据服务有限公司,北京,registered_fallback,,北京市朝阳区东三环中路9号26层3007
B1-20234399,2023,中科仁达（北京）科技有限公司,北京,registered_fallback,,
冀B1-20150190,2015,石家庄禾仁信息科技有限公司,石家庄,scope_city,石家庄市,石家庄市长安区建设北大街223号中浩商务楼19G号
B1-20202839,2020,深圳市美丽时代科技有限公司,深圳,registered_fallback,,深圳市龙岗区平湖街道禾花社区平新北路163号广弘美居F栋F233-1
B1-20221294,2022,快乐树（北京）科技有限公司,北京,registered_fallback,,北京市朝阳区姚家园东里中路14号院1号楼(中永嘉孵化器0874号)
B1-20211707,2021,湖州龙格网络科技有限公司,湖州,registered_fallback,,浙江省湖州市长兴县太湖街道森富大厦901-4-1
B1-20180521,2018,郑州稳网互联计算机科技有限公司,郑州,registered_fallback,,河南省郑州市二七区大学南路绿地滨湖国际1区2号楼11层1104室
A2.B1-20242138,2024,武汉倚天云计算有限公司,武汉,registered_fallback,,
A2.B1.B2-20214392,2021,北京华油服务有限公司,北京,registered_fallback,,北京市西城区六铺炕街8号(德胜园区)
B1-20183711,2018,深圳市科迈爱康科技有限公司,深圳,registered_fallback,,深圳市南山区粤海街道科技中三路深圳软件园一期8栋302室
B1-20214551,2021,浙江节点猫科技有限公司,杭州,registered_fallback,,浙江省杭州市滨江区长河街道长河路100号449室
A2.B1-20210968,2021,主动脉云计算（深圳）有限公司,深圳,registered_fallback,,
粤B1.B2-20041012,2004,茂名市承天网络科技有限公司,茂名,registered_fallback,广东省,茂名市光华南路118号润威大厦八楼
B1-20201762,2020,四川潮骏科技有限公司,成都,registered_fallback,,中国(四川)自由贸易试验区成都高新区天府大道北段1700号9栋1单元13层1329号
A2.B1-20230351,2023,北京网极云栖科技有限公司,北京,registered_fallback,,北京市朝阳区管庄乡司辛庄路13号(管庄孵化器A056)
B1.B2-20213408,2021,亳殷（河南）科技有限公司,商丘,registered_fallback,,商丘市睢阳区闫集乡纬三路谷立方产业园501室
B1-20194261,2019,上海云佰科技发展有限公司,上海,registered_fallback,,上海市松江区泗泾镇长施公路303号5幢、6幢
B1-20203854,2020,中山市中山网传媒有限公司,中山,registered_fallback,,中山市东区中山五路1号3楼301
冀B1-20170040,2017,石家庄方能通信技术有限公司,廊坊,scope_city,廊坊市;石家庄市,石家庄市新石中路377号物联网大厦北楼314室
冀B1-20170040,2017,石家庄方能通信技术有限公司,石家庄,scope_city,廊坊市;石家庄市,石家庄市新石中路377号物联网大厦北楼314室
A2.B1-20243759,2024,上海秉璞网络科技有限公司,上海,registered_fallback,,上海市金山工业区亭卫公路6558号9幢4260室
A2.B1-20200577,2020,上海市信息网络有限公司,上海,registered_fallback,,上海市虹口区四川北路1761号5楼
A2.B1-20221758,2022,北京数字佳业科技有限公司,北京,registered_fallback,,北京市门头沟区月季园25号1幢C0041室
B1-20224400,2022,深圳市畅云数据科技有限公司,深圳,registered_fallback,,深圳市福田区沙头街道天安社区深南大道6009号NEO绿景广场B座18F
B1.B2-20203082,2020,信本赋能（深圳）科技有限公司,深圳,registered_fallback,,深圳市福田区福田街道福安社区民田路178号华融大厦2010
A2.B1.B2-20090001,2009,中国电信集团有限公司,北京,registered_fallback,,北京市西城区金融大街31号
B1-20241025,2024,枣庄握算网络科技有限公司,枣庄,registered_fallback,,
B1-20236073,2023,北京墨戈实业有限公司,北京,registered_fallback,,
A2.B1-20224864,2022,北京速通直达科技有限公司,北京,registered_fallback,,北京市通州区西集镇企业发展服务中心2158号
B1.B2-20201913,2020,上海威东通信技术有限公司,上海,registered_fallback,,上海市金山区山阳镇亭卫公路1500号三层E264室
A2.B1-20235737,2023,深圳市宝安信息管道管理有限公司,深圳,registered_fallback,,深圳市宝安区西乡街道福中福社区宝源路1084号财富港D座财富港国际中心1101A、1101B、1101C
A2.B1.B2-20183226,2018,福建星网互联信息技术有限公司,福州,registered_fallback,,福建省福州市台江区宁化街道上浦路南侧富力中心A座13层13办公
B1-20171494,2017,北京亚信通科技有限公司,北京,registered_fallback,,北京市海淀区彩和坊路8号11层1107B
B1-20195367,2019,鹏博士大数据有限公司,深圳,registered_fallback,,深圳市南山区粤海街道高新区社区科技南路16号深圳湾科技生态园11栋A3501
B1-20230393,2023,四川濠讯云信息科技有限公司,成都,registered_fallback,,成都高新区锦韵路533号5栋21层2108号
B1-20196353,2019,星际存储（深圳）网络科技有限公司,深圳,registered_fallback,,深圳市南山区粤海街道高新区社区高新南九道51号航空航天大厦1号楼1607
浙B1-20170631,2017,杭州富阳锋利网络科技有限公司,杭州,registered_fallback,,杭州富阳区富春街道恩波大道519号801室
粤B1-20190001,2019,广东纳讯网络技术有限公司,东莞,registered_fallback,,广东省东莞市南城街道宏图路88号308室
B1.B2-20210804,2021,深圳市奇网数字科技有限公司,深圳,registered_fallback,,
B1.B2-20150067,2015,重庆云计算投资运营有限公司,重庆,registered_fallback,,重庆市北碚区水土高新技术产业园云汉大道8号
B1-20230391,2023,吉林市老牛哥互联网科技有限公司,吉林,registered_fallback,,吉林市昌邑区维昌街信阳胡同17号233室
B1-20140208,2014,北京云泰数通互联网科技有限公司,北京,registered_fallback,,北京市通州区中关村科技园区通州园金桥科技产业基地景盛南四街22-86号
粤B1.B2-20110560,2011,广东一一五科技股份有限公司,梅州,registered_fallback,广东省,广东省梅州市世界客商中心五楼
B1.B2-20222556,2022,中青国信科技（北京）有限公司,北京,registered_fallback,,北京市丰台区花乡郑王坟万柳桥南97号A区9号平房102室
A2.B1.B2-20160001,2016,珠海大横琴科技发展有限公司,珠海,registered_fallback,,珠海市横琴新区宝华路6号105室-67309(集中办公区)
B1-20172469,2017,北京盈骏科技有限公司,南昌,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,合肥,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,呼和浩特,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,太原,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,成都,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,杭州,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,武汉,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,沈阳,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,石家庄,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,福州,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,西安,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,长春,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
B1-20172469,2017,北京盈骏科技有限公司,长沙,scope_city,石家庄市;太原市;呼和浩特市;沈阳市;长春市;杭州市;合肥市;福州市;南昌市;武汉市;长沙市;成都市;西安市,北京市东城区藏经馆胡同17号1幢一层1355号
A2.B1-20192778,2019,上海禹绮信息技术有限公司,上海,registered_fallback,,浦东新区惠南镇沪南公路9928号1923室
琼B1.B2-20210770,2021,星比特（海南）科技有限公司,海口,registered_fallback,,海南省海口市龙华区滨海街道滨海大道32号复兴城D2区1楼-411
B1-20243691,2024,广州晟烨智算技术有限公司,广州,registered_fallback,,
B1-20183890,2018,上海联蔚信息科技有限公司,上海,registered_fallback,,上海市宝山区上大路668号210E
B1-20213515,2021,上海焱思智能科技有限公司,上海,registered_fallback,,上海市闵行区联航路1188号2幢1层B1单元
B1-20223957,2022,海南云下科技有限公司,海口,registered_fallback,,海南省海口市秀英区仲韶街9号复兴城西海岸互联网信息产业园指挥部一楼-224室
