city,applicant_norm,clean_type,patents,applicant,rank_baseline
九江,孙炜,individual,6,孙炜,7
九江,魏琳郎,individual,6,魏琳郎,8
九江,江西旭阳雷迪高科技股份有限公司,firm,5,江西旭阳雷迪高科技股份有限公司,9
九江,九江精密测试技术研究所,research,4,九江精密测试技术研究所,10
九江,奥盛(九江)钢线钢缆有限公司,firm,4,奥盛(九江)钢线钢缆有限公司,11
九江,江西生成卫生用品有限公司,firm,4,江西生成卫生用品有限公司,12
九江,九江中弘电子科技有限公司,firm,3,九江中弘电子科技有限公司,13
九江,九江力山环保科技有限公司,firm,3,九江力山环保科技有限公司,14
九江,劳林安,individual,3,劳林安,15
九江,曹治建,individual,3,曹治建,16
九江,欧阳贵林,individual,3,欧阳贵林,17
九江,江西修水湘赣有色金属有限公司,firm,3,江西修水湘赣有色金属有限公司,18
九江,江西省棉花研究所,research,3,江西省棉花研究所,19
九江,王一田,individual,3,王一田,20
云浮,黄金平,individual,7,黄金平,1
云浮,广东温氏食品集团有限公司,firm,5,广东温氏食品集团有限公司,2
云浮,邓桂成,individual,5,邓桂成,3
云浮,广东大华农动物保健品股份有限公司,firm,4,广东大华农动物保健品股份有限公司,4
云浮,邓仕林,individual,4,邓仕林,5
云浮,冼剑光,individual,3,冼剑光,6
云浮,姚凌,individual,3,姚凌,7
云浮,广东凌丰集团有限公司,firm,2,广东凌丰集团有限公司,8
云浮,广东凌丰集团股份有限公司,firm,2,广东凌丰集团股份有限公司,9
云浮,张乃银,individual,2,张乃银,10
云浮,欧淼森,individual,2,欧淼森,11
云浮,陈伙荣,individual,2,陈伙荣,12
云浮,陈喆,individual,2,陈喆,13
云浮,严巧整,individual,1,严巧整,14
云浮,中材天山(云浮)水泥有限公司,firm,1,中材天山(云浮)水泥有限公司,15
云浮,云浮华南酒庄酒业有限公司,firm,1,云浮华南酒庄酒业有限公司,16
云浮,云浮市九方农业科技发展有限公司,firm,1,云浮市九方农业科技发展有限公司,17
云浮,云浮市云城区创利达石材厂,firm,1,云浮市云城区创利达石材厂,18
云浮,云浮市亚洲石材机械有限公司,firm,1,云浮市亚洲石材机械有限公司,19
云浮,云浮长佳数字科技有限公司,firm,1,云浮长佳数字科技有限公司,20
五指山,占达东,individual,2,占达东,1
五指山,海南制药厂有限公司,firm,2,海南制药厂有限公司,2
五指山,冯晋臣,individual,1,冯晋臣,3
五指山,白燕,individual,1,白燕,4
亳州,陈富中,other,25,陈富中,1
亳州,张春平,individual,19,张春平,2
亳州,张守力,individual,11,张守力,3
亳州,北京同仁堂(亳州)饮片有限责任公司,firm,9,北京同仁堂(亳州)饮片有限责任公司,4
亳州,李宏良,individual,9,李宏良,5
亳州,安徽沪谯中药科技有限公司,firm,6,安徽沪谯中药科技有限公司,6
亳州,安徽济人药业有限公司,firm,5,安徽济人药业有限公司,7
亳州,王干,individual,5,王干,8
亳州,安徽方敏医药有限公司,firm,4,安徽方敏医药有限公司,9
亳州,张誉耀,individual,4,张誉耀,10
亳州,王晓光,individual,4,王晓光,11
亳州,亳州市亳广中药饮片有限公司,firm,3,亳州市亳广中药饮片有限公司,12
亳州,安徽海鑫中药饮片有限公司,firm,3,安徽海鑫中药饮片有限公司,13
亳州,宋华民,individual,3,宋华民,14
亳州,李怀良,individual,3,李怀良,15
亳州,李晓根,individual,3,李晓根,16
亳州,齐运生,individual,3,齐运生,17
亳州,亳州市正和铝业有限公司,firm,2,亳州市正和铝业有限公司,18
亳州,刘云飞,individual,2,刘云飞,19
亳州,卜新意,individual,2,卜新意,20
仙桃,瑞阳汽车零部件(仙桃)有限公司,firm,17,瑞阳汽车零部件(仙桃)有限公司,1
仙桃,仙桃市魏氏生物工程有限责任公司,firm,8,仙桃市魏氏生物工程有限责任公司,2
仙桃,湖北猴王焊材有限公司,firm,8,湖北猴王焊材有限公司,3
仙桃,湖北仙隆化工股份有限公司,firm,6,湖北仙隆化工股份有限公司,4
仙桃,仙桃市中星电子材料有限公司,firm,5,仙桃市中星电子材料有限公司,5
仙桃,仙桃市格瑞化学工业有限公司,firm,4,仙桃市格瑞化学工业有限公司,6
仙桃,湖北新蓝天新材料股份有限公司,firm,4,湖北新蓝天新材料股份有限公司,7
仙桃,湖北天轮机械有限公司,firm,3,湖北天轮机械有限公司,8
仙桃,湖北慧狮塑业股份有限公司,firm,3,湖北慧狮塑业股份有限公司,9
仙桃,湖北蓝科光电有限公司,firm,3,湖北蓝科光电有限公司,10
仙桃,仙桃市中楚化工有限责任公司,firm,2,仙桃市中楚化工有限责任公司,11
仙桃,仙桃市展朋新材料有限公司,firm,2,仙桃市展朋新材料有限公司,12
仙桃,仙桃市蓝天化工有限责任公司,firm,2,仙桃市蓝天化工有限责任公司,13
仙桃,沙本红,individual,2,沙本红,14
仙桃,湖北包旺包装材料有限公司,firm,2,湖北包旺包装材料有限公司,15
仙桃,胡志伟,individual,2,胡志伟,16
仙桃,许高峰,individual,2,许高峰,17
仙桃,邹崇毓,individual,2,邹崇毓,18
仙桃,亚通塑胶(湖北)有限公司,firm,1,亚通塑胶(湖北)有限公司,19
仙桃,仙桃市先达铸造有限公司,firm,1,仙桃市先达铸造有限公司,20
伊春,胡保军,individual,6,胡保军,1
伊春,张广,individual,5,张广,2
伊春,王冰雪,individual,4,王冰雪,3
伊春,王国红,individual,4,王国红,4
伊春,张凤春,individual,3,张凤春,5
伊春,刘志新,individual,2,刘志新,6
伊春,吴坤,individual,2,吴坤,7
伊春,曲元翠,individual,2,曲元翠,8
伊春,朱振华,individual,2,朱振华,9
伊春,李德坤,individual,2,李德坤,10
伊春,王晓辉,individual,2,王晓辉,11
伊春,隋进清,individual,2,隋进清,12
伊春,黑龙江带岭科技开发有限公司,firm,2,黑龙江带岭科技开发有限公司,13
伊春,候俊臣,individual,1,候俊臣,14
伊春,刘志民,individual,1,刘志民,15
伊春,刘文忠,individual,1,刘文忠,16
伊春,刘玉树,individual,1,刘玉树,17
伊春,周一臣,individual,1,周一臣,18
伊春,姚鱼海,individual,1,姚鱼海,19
伊春,寇振荣,individual,1,寇振荣,20
伊犁哈萨克自治州,赵东波,individual,4,赵东波,1
伊犁哈萨克自治州,杨进先,individual,3,杨进先,2
伊犁哈萨克自治州,吴金有,individual,2,吴金有,3
伊犁哈萨克自治州,新疆蓝山屯河新材料有限公司,firm,2,新疆蓝山屯河新材料有限公司,4
伊犁哈萨克自治州,王元昊,individual,2,王元昊,5
伊犁哈萨克自治州,王宏林,individual,2,王宏林,6
伊犁哈萨克自治州,薛万里,individual,2,薛万里,7
伊犁哈萨克自治州,伊犁肖尔布拉克酒业有限责任公司,firm,1,伊犁肖尔布拉克酒业有限责任公司,8
伊犁哈萨克自治州,伍青春,individual,1,伍青春,9
伊犁哈萨克自治州,华提江加合甫拜,other,1,华提江加合甫拜,10
伊犁哈萨克自治州,哈里旦吐尔逊,other,1,哈里旦吐尔逊,11
伊犁哈萨克自治州,奎屯达亿石油化工科技有限公司,firm,1,奎屯达亿石油化工科技有限公司,12
伊犁哈萨克自治州,姑丽苏木努尔拜西,other,1,姑丽苏木努尔拜西,13
伊犁哈萨克自治州,安琪酵母(伊犁)有限公司,firm,1,安琪酵母(伊犁)有限公司,14
伊犁哈萨克自治州,宋光宇,individual,1,宋光宇,15
伊犁哈萨克自治州,廖运燕,individual,1,廖运燕,16
伊犁哈萨克自治州,张志远,individual,1,张志远,17
伊犁哈萨克自治州,张明江,individual,1,张明江,18
伊犁哈萨克自治州,张春敏,individual,1,张春敏,19
伊犁哈萨克自治州,张省生,individual,1,张省生,20
佛山,佛山市顺德区顺达电脑厂有限公司,firm,275,佛山市顺德区顺达电脑厂有限公司,1
佛山,美的集团有限公司,firm,269,美的集团有限公司,2
佛山,广东美的电器股份有限公司,firm,181,广东美的电器股份有限公司,3
佛山,广东新宝电器股份有限公司,firm,151,广东新宝电器股份有限公司,4
佛山,佛山市顺德区汉达精密电子科技有限公司,firm,122,佛山市顺德区汉达精密电子科技有限公司,5
佛山,广东联塑科技实业有限公司,firm,109,广东联塑科技实业有限公司,6
佛山,李贵祥,individual,82,李贵祥,7
佛山,广东格兰仕集团有限公司,firm,75,广东格兰仕集团有限公司,8
佛山,海信科龙电器股份有限公司,firm,72,海信科龙电器股份有限公司,9
佛山,广东美芝制冷设备有限公司,firm,71,广东美芝制冷设备有限公司,10
佛山,佛山普立华科技有限公司,firm,69,佛山普立华科技有限公司,11
佛山,广东志高空调有限公司,firm,67,广东志高空调有限公司,12
佛山,佛山市海天调味食品有限公司,firm,42,佛山市海天调味食品有限公司,13
佛山,伍志勇,individual,39,伍志勇,14
佛山,广东中显科技有限公司,firm,39,广东中显科技有限公司,15
佛山,广东松下环境系统有限公司,firm,37,广东松下环境系统有限公司,16
佛山,冼泰来,individual,31,冼泰来,17
佛山,黎秋萍,individual,31,黎秋萍,18
佛山,广东科达机电股份有限公司,firm,30,广东科达机电股份有限公司,19
佛山,韩燕,individual,30,韩燕,20
佳木斯,佳木斯大学,univ,23,佳木斯大学,1
佳木斯,姚福才,individual,9,姚福才,2
佳木斯,刘永明,individual,7,刘永明,3
佳木斯,宋亚力,individual,5,宋亚力,4
佳木斯,黑龙江龙煤卓异救援装备科技有限公司,firm,5,黑龙江龙煤卓异救援装备科技有限公司,5
佳木斯,佳木斯三和亚麻纺织有限责任公司,firm,4,佳木斯三和亚麻纺织有限责任公司,6
佳木斯,钦焕宇,individual,3,钦焕宇,7
佳木斯,黑龙江沃尔德电缆有限公司,firm,3,黑龙江沃尔德电缆有限公司,8
佳木斯,黑龙江迪尔制药机械有限责任公司,firm,3,黑龙江迪尔制药机械有限责任公司,9
佳木斯,佳木斯电业局,other,2,佳木斯电业局,10
佳木斯,杜臣,individual,2,杜臣,11
佳木斯,胡明,individual,2,胡明,12
佳木斯,谢丁佳,individual,2,谢丁佳,13
佳木斯,陈玉良,individual,2,陈玉良,14
佳木斯,陈金旭,individual,2,陈金旭,15
佳木斯,黄晓东,individual,2,黄晓东,16
佳木斯,于敏,individual,1,于敏,17
佳木斯,于莲,individual,1,于莲,18
佳木斯,代瑞华,individual,1,代瑞华,19
佳木斯,佳木斯三江水飞蓟素制品有限公司,firm,1,佳木斯三江水飞蓟素制品有限公司,20
保定,河北农业大学,univ,127,河北农业大学,1
保定,保定天威集团有限公司,firm,104,保定天威集团有限公司,2
保定,华北电力大学(保定),univ,104,华北电力大学(保定),3
保定,河北大学,univ,66,河北大学,4
保定,中国乐凯胶片集团公司,firm,60,中国乐凯胶片集团公司,5
保定,英利能源(中国)有限公司,firm,38,英利能源(中国)有限公司,6
保定,长城汽车股份有限公司,firm,29,长城汽车股份有限公司,7
保定,中国石油集团东方地球物理勘探有限责任公司,firm,26,中国石油集团东方地球物理勘探有限责任公司,8
保定,风帆股份有限公司,firm,20,风帆股份有限公司,9
保定,刘爱东,individual,17,刘爱东,10
保定,河北省农林科学院植物保护研究所,univ,12,河北省农林科学院植物保护研究所,11
保定,凌云工业股份有限公司,firm,10,凌云工业股份有限公司,12
保定,巨力索具股份有限公司,firm,10,巨力索具股份有限公司,13
保定,杨更亮,individual,10,杨更亮,14
保定,药都制药集团股份有限公司,firm,9,药都制药集团股份有限公司,15
保定,保定维特瑞交通设施工程有限责任公司,firm,8,保定维特瑞交通设施工程有限责任公司,16
保定,苑宝义,individual,8,苑宝义,17
保定,保定惠阳航空螺旋桨制造厂,firm,7,保定惠阳航空螺旋桨制造厂,18
保定,保定钞票纸业有限公司,firm,7,保定钞票纸业有限公司,19
保定,赵云现,individual,7,赵云现,20
保山,云南永昌铅锌股份有限公司,firm,4,云南永昌铅锌股份有限公司,1
保山,李桂云,individual,4,李桂云,2
保山,车培国,individual,4,车培国,3
保山,陈亚忠,individual,4,陈亚忠,4
保山,保山奥新绿色资源开发有限公司,firm,3,保山奥新绿色资源开发有限公司,5
保山,保山市林业技术推广总站,other,3,保山市林业技术推广总站,6
保山,云南景兰热作科技有限责任公司,firm,2,云南景兰热作科技有限责任公司,7
保山,云南省农业科学院热带亚热带经济作物研究所,univ,2,云南省农业科学院热带亚热带经济作物研究所,8
保山,云南省烟草公司保山市公司,firm,2,云南省烟草公司保山市公司,9
保山,吕建中,other,2,吕建中,10
保山,艾习寿,individual,2,艾习寿,11
保山,于跃廷,individual,1,于跃廷,12
保山,余家贵,individual,1,余家贵,13
保山,保山市映山红甜柿开发有限公司,firm,1,保山市映山红甜柿开发有限公司,14
保山,刘东才,individual,1,刘东才,15
保山,左卫宁,individual,1,左卫宁,16
保山,康祖明,individual,1,康祖明,17
保山,普加宏,individual,1,普加宏,18
保山,李兆荣,individual,1,李兆荣,19
保山,李绍华,individual,1,李绍华,20
信阳,河南省电力公司信阳供电公司,firm,11,河南省电力公司信阳供电公司,1
信阳,信阳天意节能技术有限公司,firm,5,信阳天意节能技术有限公司,2
信阳,信阳师范学院,univ,5,信阳师范学院,3
信阳,南阳天意保温耐火材料有限公司,firm,5,南阳天意保温耐火材料有限公司,4
信阳,河南羚锐制药股份有限公司,firm,5,河南羚锐制药股份有限公司,5
信阳,中国人民解放军空军第一航空学院,univ,3,中国人民解放军空军第一航空学院,6
信阳,商城县开源环保设备有限公司,firm,3,商城县开源环保设备有限公司,7
信阳,孟凡刚,individual,3,孟凡刚,8
信阳,河南黄国粮业有限公司,firm,3,河南黄国粮业有限公司,9
信阳,路林茫,individual,3,路林茫,10
信阳,马国军,individual,3,马国军,11
信阳,信阳市上天梯恒源矿业有限公司,firm,2,信阳市上天梯恒源矿业有限公司,12
信阳,倪逢寅,individual,2,倪逢寅,13
信阳,关兵,individual,2,关兵,14
信阳,凯蒂(信阳)新型材料有限公司,firm,2,凯蒂(信阳)新型材料有限公司,15
信阳,吴长青,individual,2,吴长青,16
信阳,周作崇,individual,2,周作崇,17
信阳,尚作运,individual,2,尚作运,18
