city,year,applicant_norm,clean_type,patents,applicant,rank_city_year
七台河,2012,七台河健农有机肥研发有限公司,firm,1,七台河健农有机肥研发有限公司,7
七台河,2012,七台河电业局,other,1,七台河电业局,8
七台河,2012,七台河鸿泰能科技研发有限责任公司,firm,1,七台河鸿泰能科技研发有限责任公司,9
七台河,2012,孟庆民,individual,1,孟庆民,10
七台河,2012,戴振伟,individual,1,戴振伟,11
七台河,2012,焦云,individual,1,焦云,12
七台河,2012,王春鹏,individual,1,王春鹏,13
七台河,2012,苏文达,individual,1,苏文达,14
七台河,2012,赵金东,individual,1,赵金东,15
七台河,2012,霍世英,individual,1,霍世英,16
七台河,2013,七台河宝泰隆圣迈煤化工有限责任公司,firm,18,七台河宝泰隆圣迈煤化工有限责任公司,1
七台河,2013,七台河宝泰隆煤化工股份有限公司,firm,15,七台河宝泰隆煤化工股份有限公司,2
七台河,2013,七台河宝泰隆甲醇有限公司,firm,9,七台河宝泰隆甲醇有限公司,3
七台河,2013,王震,individual,6,王震,4
七台河,2013,王安,individual,4,王安,5
七台河,2013,苏良,individual,3,苏良,6
七台河,2013,赵明珍,individual,3,赵明珍,7
七台河,2013,黑龙江泰安防火防爆设备有限公司,firm,3,黑龙江泰安防火防爆设备有限公司,8
七台河,2013,刘孝君,individual,2,刘孝君,9
七台河,2013,七台河市华盈学具科技有限公司,firm,1,七台河市华盈学具科技有限公司,10
七台河,2013,刘俊豪,individual,1,刘俊豪,11
七台河,2013,孙福山,individual,1,孙福山,12
七台河,2013,汪广龙,individual,1,汪广龙,13
七台河,2013,王云生,individual,1,王云生,14
七台河,2013,王双,individual,1,王双,15
七台河,2013,王新生,individual,1,王新生,16
七台河,2013,葛运清,individual,1,葛运清,17
七台河,2013,赵瑞华,individual,1,赵瑞华,18
七台河,2013,郝常富,individual,1,郝常富,19
七台河,2013,马国辉,individual,1,马国辉,20
七台河,2014,王安,individual,7,王安,1
七台河,2014,杨荣,individual,3,杨荣,2
七台河,2014,七台河宝泰隆煤化工股份有限公司,firm,2,七台河宝泰隆煤化工股份有限公司,3
七台河,2014,黑龙江省勃农兴达机械有限公司,firm,2,黑龙江省勃农兴达机械有限公司,4
七台河,2014,刘孝君,individual,1,刘孝君,5
七台河,2014,刘少祥,individual,1,刘少祥,6
七台河,2014,大唐七台河发电有限责任公司,firm,1,大唐七台河发电有限责任公司,7
七台河,2014,张万坤,individual,1,张万坤,8
七台河,2014,王震,individual,1,王震,9
七台河,2014,胡志佳,individual,1,胡志佳,10
七台河,2014,郭政操,individual,1,郭政操,11
七台河,2014,魏熙臣,individual,1,魏熙臣,12
七台河,2014,黑龙江恒益电气股份有限公司,firm,1,黑龙江恒益电气股份有限公司,13
七台河,2015,七台河宝泰隆煤化工股份有限公司,firm,40,七台河宝泰隆煤化工股份有限公司,1
七台河,2015,张铁刚,individual,6,张铁刚,2
七台河,2015,张金荣,individual,4,张金荣,3
七台河,2015,王安,individual,3,王安,4
七台河,2015,李铁超,individual,2,李铁超,5
七台河,2015,赵明珍,individual,2,赵明珍,6
七台河,2015,魏熙臣,individual,2,魏熙臣,7
七台河,2015,黑龙江中瑯生物科技有限公司,firm,2,黑龙江中瑯生物科技有限公司,8
七台河,2015,黑龙江恒益电气股份有限公司,firm,2,黑龙江恒益电气股份有限公司,9
七台河,2015,黑龙江泰安防火防爆设备有限公司,firm,2,黑龙江泰安防火防爆设备有限公司,10
七台河,2015,七台河宝泰隆圣迈煤化工有限责任公司,firm,1,七台河宝泰隆圣迈煤化工有限责任公司,11
七台河,2015,七台河市大航电子科技有限责任公司,firm,1,七台河市大航电子科技有限责任公司,12
七台河,2015,七台河广民环保科技有限公司,firm,1,七台河广民环保科技有限公司,13
七台河,2015,刘伟生,individual,1,刘伟生,14
七台河,2015,勃利县利民锅炉厂,firm,1,勃利县利民锅炉厂,15
七台河,2015,勃利县民兴高蛋白大豆专业合作社,firm,1,勃利县民兴高蛋白大豆专业合作社,16
七台河,2015,大唐七台河发电有限责任公司,firm,1,大唐七台河发电有限责任公司,17
七台河,2015,孙玉梅,individual,1,孙玉梅,18
七台河,2015,康明亮,individual,1,康明亮,19
七台河,2015,张国林,individual,1,张国林,20
七台河,2016,张铁刚,individual,6,张铁刚,1
七台河,2016,戴振伟,individual,6,戴振伟,2
七台河,2016,刘国友,individual,3,刘国友,3
七台河,2016,魏学福,other,3,魏学福,4
七台河,2016,国网黑龙江省电力有限公司七台河供电公司,firm,2,国网黑龙江省电力有限公司七台河供电公司,5
七台河,2016,王安,individual,2,王安,6
七台河,2016,七台河市富国生物科技有限责任公司,firm,1,七台河市富国生物科技有限责任公司,7
七台河,2016,勃利县利民药业有限公司,firm,1,勃利县利民药业有限公司,8
七台河,2016,大唐七台河发电有限责任公司,firm,1,大唐七台河发电有限责任公司,9
七台河,2016,姚善龙,individual,1,姚善龙,10
七台河,2016,孙明月,individual,1,孙明月,11
七台河,2016,宝泰隆新材料股份有限公司,firm,1,宝泰隆新材料股份有限公司,12
七台河,2016,李金泽,individual,1,李金泽,13
七台河,2016,李铁超,individual,1,李铁超,14
七台河,2016,王增瑞,individual,1,王增瑞,15
七台河,2016,王淑红,individual,1,王淑红,16
七台河,2016,王爰,individual,1,王爰,17
七台河,2016,黑龙江金瀛生物科技股份有限公司,firm,1,黑龙江金瀛生物科技股份有限公司,18
七台河,2017,七台河宝泰隆圣迈煤化工有限责任公司,firm,3,七台河宝泰隆圣迈煤化工有限责任公司,1
七台河,2017,国网黑龙江省电力有限公司七台河供电公司,firm,3,国网黑龙江省电力有限公司七台河供电公司,2
七台河,2017,张晓峰,individual,2,张晓峰,3
七台河,2017,黑龙江利健生物有限公司,firm,2,黑龙江利健生物有限公司,4
七台河,2017,付明龙,individual,1,付明龙,5
七台河,2017,刘长银,individual,1,刘长银,6
七台河,2017,大唐七台河发电有限责任公司,firm,1,大唐七台河发电有限责任公司,7
七台河,2017,姜庆有,individual,1,姜庆有,8
七台河,2017,孙长海,individual,1,孙长海,9
七台河,2017,王振江,individual,1,王振江,10
七台河,2017,王洪波,individual,1,王洪波,11
七台河,2017,许辰光,individual,1,许辰光,12
七台河,2017,黑龙江中瑯生物科技有限公司,firm,1,黑龙江中瑯生物科技有限公司,13
七台河,2017,黑龙江宝泰隆新能源新材料研究院,research,1,黑龙江宝泰隆新能源新材料研究院,14
七台河,2017,黑龙江联顺生物科技有限公司,firm,1,黑龙江联顺生物科技有限公司,15
七台河,2017,黑龙江贵国生物质科技开发有限公司,firm,1,黑龙江贵国生物质科技开发有限公司,16
七台河,2017,黑龙江金正好生物科技有限公司,firm,1,黑龙江金正好生物科技有限公司,17
七台河,2018,七台河宝泰隆石墨烯新材料有限公司,firm,12,七台河宝泰隆石墨烯新材料有限公司,1
七台河,2018,王若云,individual,10,王若云,2
七台河,2018,国网黑龙江省电力有限公司七台河供电公司,firm,4,国网黑龙江省电力有限公司七台河供电公司,3
七台河,2018,刘滨,individual,2,刘滨,4
七台河,2018,黄均杰,individual,2,黄均杰,5
七台河,2018,黑龙江联顺生物科技有限公司,firm,2,黑龙江联顺生物科技有限公司,6
七台河,2018,七台河万锂泰电材有限公司,firm,1,七台河万锂泰电材有限公司,7
七台河,2018,七台河市奥科奇峰节能技术研究所,research,1,七台河市奥科奇峰节能技术研究所,8
七台河,2018,七台河市绿源生物科技有限公司,firm,1,七台河市绿源生物科技有限公司,9
七台河,2018,七台河滨飞科技开发有限公司,firm,1,七台河滨飞科技开发有限公司,10
七台河,2018,何明利,individual,1,何明利,11
七台河,2018,刘伟生,individual,1,刘伟生,12
七台河,2018,刘志涛,individual,1,刘志涛,13
七台河,2018,大唐七台河发电有限责任公司,firm,1,大唐七台河发电有限责任公司,14
七台河,2018,孙金良,individual,1,孙金良,15
七台河,2018,戴久林,individual,1,戴久林,16
七台河,2018,沈荣骥,individual,1,沈荣骥,17
七台河,2018,王振江,individual,1,王振江,18
七台河,2018,王晓芳,individual,1,王晓芳,19
七台河,2019,七台河宝泰隆新能源有限公司,firm,17,七台河宝泰隆新能源有限公司,1
七台河,2019,黑龙江恒益电气股份有限公司,firm,6,黑龙江恒益电气股份有限公司,2
七台河,2019,七台河市高科机械制造有限公司,firm,3,七台河市高科机械制造有限公司,3
七台河,2019,七台河万锂泰电材有限公司,firm,2,七台河万锂泰电材有限公司,4
七台河,2019,七台河市奥科奇峰节能技术研究所,research,2,七台河市奥科奇峰节能技术研究所,5
七台河,2019,吴迪,individual,2,吴迪,6
七台河,2019,国网黑龙江省电力有限公司七台河供电公司,firm,2,国网黑龙江省电力有限公司七台河供电公司,7
七台河,2019,宝泰隆新材料股份有限公司,firm,2,宝泰隆新材料股份有限公司,8
七台河,2019,郑越中,other,2,郑越中,9
七台河,2019,黑龙江利民药业有限公司,firm,2,黑龙江利民药业有限公司,10
七台河,2019,黑龙江蒿氏健康科技有限责任公司,firm,2,黑龙江蒿氏健康科技有限责任公司,11
七台河,2019,七台河市万里恩成机械制造有限公司,firm,1,七台河市万里恩成机械制造有限公司,12
七台河,2019,七台河市亿海物资再生利用有限责任公司,firm,1,七台河市亿海物资再生利用有限责任公司,13
七台河,2019,七台河市绿源生物科技有限公司,firm,1,七台河市绿源生物科技有限公司,14
七台河,2019,七台河晟斯凯特新型建材有限公司,firm,1,七台河晟斯凯特新型建材有限公司,15
七台河,2019,刘树江,individual,1,刘树江,16
七台河,2019,大唐七台河发电有限责任公司,firm,1,大唐七台河发电有限责任公司,17
七台河,2019,孙金良,individual,1,孙金良,18
七台河,2019,宋明,individual,1,宋明,19
七台河,2019,苗德森,individual,1,苗德森,20
七台河,2020,大唐七台河发电有限责任公司,firm,6,大唐七台河发电有限责任公司,1
七台河,2020,侯艳权,individual,5,侯艳权,2
七台河,2020,戴红亮,individual,4,戴红亮,3
七台河,2020,七台河滨飞科技开发有限公司,firm,3,七台河滨飞科技开发有限公司,4
七台河,2020,李柏松,individual,3,李柏松,5
七台河,2020,刘照研,individual,2,刘照研,6
七台河,2020,周长鸿,individual,2,周长鸿,7
七台河,2020,戴红飞,individual,2,戴红飞,8
七台河,2020,许辰光,individual,2,许辰光,9
七台河,2020,郑越中,other,2,郑越中,10
七台河,2020,马立克,individual,2,马立克,11
七台河,2020,黑龙江万通管业有限公司,firm,2,黑龙江万通管业有限公司,12
七台河,2020,黑龙江省北华电气设备有限公司,firm,2,黑龙江省北华电气设备有限公司,13
七台河,2020,丁文双,individual,1,丁文双,14
七台河,2020,七台河万锂泰电材有限公司,firm,1,七台河万锂泰电材有限公司,15
七台河,2020,七台河市奥科奇峰节能技术研究所,research,1,七台河市奥科奇峰节能技术研究所,16
七台河,2020,七台河市林野生态种植观光园有限公司,firm,1,七台河市林野生态种植观光园有限公司,17
七台河,2020,七台河市茄子河区宏伟镇乡村振兴发展服务中心,other,1,七台河市茄子河区宏伟镇乡村振兴发展服务中心,18
七台河,2020,七台河昌达生物能源科技有限公司,firm,1,七台河昌达生物能源科技有限公司,19
七台河,2020,勃利县美华食品有限公司,firm,1,勃利县美华食品有限公司,20
七台河,2021,国网黑龙江省电力有限公司七台河供电公司,firm,25,国网黑龙江省电力有限公司七台河供电公司,1
七台河,2021,大唐七台河发电有限责任公司,firm,11,大唐七台河发电有限责任公司,2
七台河,2021,刘秀莲,individual,5,刘秀莲,3
七台河,2021,黑龙江联顺生物科技有限公司,firm,5,黑龙江联顺生物科技有限公司,4
七台河,2021,吴冰,individual,4,吴冰,5
七台河,2021,王凯,individual,4,王凯,6
七台河,2021,邓武石,individual,4,邓武石,7
七台河,2021,武玉杰,individual,3,武玉杰,8
七台河,2021,靳开远,individual,3,靳开远,9
七台河,2021,张宏伟,individual,2,张宏伟,10
七台河,2021,田士军,individual,2,田士军,11
七台河,2021,陈策,individual,2,陈策,12
七台河,2021,高广志,individual,2,高广志,13
七台河,2021,七台河三聚隆鹏新能源有限责任公司,firm,1,七台河三聚隆鹏新能源有限责任公司,14
七台河,2021,七台河市公安局,government,1,七台河市公安局,15
七台河,2021,七台河市农投食品有限公司,firm,1,七台河市农投食品有限公司,16
七台河,2021,七台河市成程非晶合金开发有限责任公司,firm,1,七台河市成程非晶合金开发有限责任公司,17
七台河,2021,于明永,individual,1,于明永,18
七台河,2021,关文秋,individual,1,关文秋,19
七台河,2021,刘振国,individual,1,刘振国,20
七台河,2022,国网黑龙江省电力有限公司七台河供电公司,firm,15,国网黑龙江省电力有限公司七台河供电公司,1
七台河,2022,黑龙江联顺生物科技有限公司,firm,3,黑龙江联顺生物科技有限公司,2
七台河,2022,大唐七台河发电有限责任公司,firm,2,大唐七台河发电有限责任公司,3
七台河,2022,苏营,individual,2,苏营,4
七台河,2022,黑龙江升华医疗器械有限公司,firm,2,黑龙江升华医疗器械有限公司,5
七台河,2022,七台河宝泰隆新能源有限公司,firm,1,七台河宝泰隆新能源有限公司,6
七台河,2022,七台河宝泰隆石墨烯新材料有限公司,firm,1,七台河宝泰隆石墨烯新材料有限公司,7
七台河,2022,七台河市奥科奇峰节能技术研究所,research,1,七台河市奥科奇峰节能技术研究所,8
七台河,2022,七台河市康草堂饮片药业有限公司,firm,1,七台河市康草堂饮片药业有限公司,9
七台河,2022,七台河市成程非晶合金开发有限责任公司,firm,1,七台河市成程非晶合金开发有限责任公司,10
七台河,2022,七台河达不琉网络科技有限公司,firm,1,七台河达不琉网络科技有限公司,11
七台河,2022,候海龙,individual,1,候海龙,12
七台河,2022,吕子栋,individual,1,吕子栋,13
七台河,2022,周佐仕,individual,1,周佐仕,14
七台河,2022,宝泰隆新材料股份有限公司,firm,1,宝泰隆新材料股份有限公司,15
七台河,2022,张大文,individual,1,张大文,16
七台河,2022,张娟,individual,1,张娟,17
七台河,2022,张川,individual,1,张川,18
七台河,2022,张泉林,individual,1,张泉林,19
七台河,2022,张铁刚,individual,1,张铁刚,20
七台河,2023,国网黑龙江省电力有限公司七台河供电公司,firm,18,国网黑龙江省电力有限公司七台河供电公司,1
七台河,2023,黑龙江联顺生物科技有限公司,firm,4,黑龙江联顺生物科技有限公司,2
七台河,2023,大唐七台河发电有限责任公司,firm,3,大唐七台河发电有限责任公司,3
七台河,2023,黑龙江勃锦悍马农业装备制造有限公司,firm,3,黑龙江勃锦悍马农业装备制造有限公司,4
七台河,2023,黑龙江王田王生物农业科技有限公司,firm,3,黑龙江王田王生物农业科技有限公司,5
七台河,2023,七台河市成程非晶合金开发有限责任公司,firm,2,七台河市成程非晶合金开发有限责任公司,6
七台河,2023,七台河市新富机电制造有限责任公司,firm,2,七台河市新富机电制造有限责任公司,7
七台河,2023,朱彩玉,individual,2,朱彩玉,8
七台河,2023,韩峰,individual,2,韩峰,9
七台河,2023,黑龙江垦滋农业装备制造有限公司,firm,2,黑龙江垦滋农业装备制造有限公司,10
七台河,2023,黑龙江数字经济产业集团有限公司,firm,2,黑龙江数字经济产业集团有限公司,11
七台河,2023,黑龙江泰平隆矿业科技有限公司,firm,2,黑龙江泰平隆矿业科技有限公司,12
七台河,2023,七台河市万宝公园,other,1,七台河市万宝公园,13
七台河,2023,七台河市人民医院,hospital,1,七台河市人民医院,14
七台河,2023,刘庆东,individual,1,刘庆东,15
七台河,2023,勃利县真行机械制造有限公司,firm,1,勃利县真行机械制造有限公司,16
七台河,2023,吴姗姗,individual,1,吴姗姗,17
七台河,2023,季小飞,individual,1,季小飞,18
七台河,2023,曹玉强,individual,1,曹玉强,19
七台河,2023,李允龙,individual,1,李允龙,20
万宁,2008,中国热带农业科学院香料饮料研究所,univ,3,中国热带农业科学院香料饮料研究所,1
万宁,2008,海南省兴隆华侨农场咖啡厂,firm,2,海南省兴隆华侨农场咖啡厂,2
万宁,2008,符施春,individual,1,符施春,3
万宁,2009,谭永福,individual,2,谭永福,1
万宁,2009,中国医学科学院药用植物研究所海南分所,univ,1,中国医学科学院药用植物研究所海南分所,2
万宁,2009,中国热带农业科学院香料饮料研究所,univ,1,中国热带农业科学院香料饮料研究所,3
万宁,2009,段世荣,individual,1,段世荣,4
万宁,2010,中国医学科学院药用植物研究所海南分所,univ,6,中国医学科学院药用植物研究所海南分所,1
万宁,2010,中国热带农业科学院香料饮料研究所,univ,3,中国热带农业科学院香料饮料研究所,2
万宁,2011,中国热带农业科学院香料饮料研究所,univ,7,中国热带农业科学院香料饮料研究所,1
万宁,2011,中国医学科学院药用植物研究所海南分所,univ,4,中国医学科学院药用植物研究所海南分所,2
万宁,2011,杨子娇,individual,1,杨子娇,3
万宁,2011,谭永福,individual,1,谭永福,4
万宁,2012,杨子娇,individual,17,杨子娇,1
万宁,2012,中国热带农业科学院香料饮料研究所,univ,11,中国热带农业科学院香料饮料研究所,2
万宁,2012,中国医学科学院药用植物研究所海南分所,univ,2,中国医学科学院药用植物研究所海南分所,3
万宁,2012,周胜祥,individual,1,周胜祥,4
万宁,2012,温国辉,individual,1,温国辉,5
万宁,2013,中国热带农业科学院香料饮料研究所,univ,10,中国热带农业科学院香料饮料研究所,1
万宁,2013,中国医学科学院药用植物研究所海南分所,univ,8,中国医学科学院药用植物研究所海南分所,2
万宁,2013,许启太,individual,2,许启太,3
万宁,2013,刘琼刚,individual,1,刘琼刚,4
万宁,2013,温国辉,individual,1,温国辉,5
万宁,2014,中国热带农业科学院香料饮料研究所,univ,11,中国热带农业科学院香料饮料研究所,1
万宁,2014,中国医学科学院药用植物研究所海南分所,univ,7,中国医学科学院药用植物研究所海南分所,2
万宁,2014,温国钜,individual,2,温国钜,3
万宁,2014,许启太,individual,1,许启太,4
万宁,2014,陈镇江,individual,1,陈镇江,5
万宁,2015,中国医学科学院药用植物研究所海南分所,univ,10,中国医学科学院药用植物研究所海南分所,1
万宁,2015,中国热带农业科学院香料饮料研究所,univ,10,中国热带农业科学院香料饮料研究所,2
万宁,2015,许启太,individual,9,许启太,3
万宁,2015,海南省万宁市人民医院,hospital,1,海南省万宁市人民医院,4
万宁,2016,中国热带农业科学院香料饮料研究所,univ,14,中国热带农业科学院香料饮料研究所,1
万宁,2016,中国医学科学院药用植物研究所海南分所,univ,2,中国医学科学院药用植物研究所海南分所,2
万宁,2016,海南省万宁市人民医院,hospital,2,海南省万宁市人民医院,3
万宁,2016,翁选龙,individual,1,翁选龙,4
万宁,2016,谭永福,individual,1,谭永福,5
万宁,2016,马志壮,individual,1,马志壮,6
万宁,2017,中国热带农业科学院香料饮料研究所,univ,6,中国热带农业科学院香料饮料研究所,1
万宁,2017,中国医学科学院药用植物研究所海南分所,univ,3,中国医学科学院药用植物研究所海南分所,2
万宁,2017,夏才清,individual,1,夏才清,3
万宁,2017,海南电网有限责任公司万宁供电局,firm,1,海南电网有限责任公司万宁供电局,4
万宁,2018,中国热带农业科学院香料饮料研究所,univ,6,中国热带农业科学院香料饮料研究所,1
万宁,2018,海南电网有限责任公司万宁供电局,firm,4,海南电网有限责任公司万宁供电局,2
万宁,2018,陈辉龙,individual,2,陈辉龙,3
万宁,2018,中国医学科学院药用植物研究所海南分所,univ,1,中国医学科学院药用植物研究所海南分所,4
万宁,2018,姚兴南,individual,1,姚兴南,5
万宁,2018,李忠杰,individual,1,李忠杰,6
万宁,2018,李惠琼,individual,1,李惠琼,7
万宁,2018,海南亚马逊食品有限公司,firm,1,海南亚马逊食品有限公司,8
万宁,2018,海南省万宁市人民医院,hospital,1,海南省万宁市人民医院,9
万宁,2018,胡春立,individual,1,胡春立,10
万宁,2018,陈镇江,individual,1,陈镇江,11
万宁,2018,黄胜勇,individual,1,黄胜勇,12
万宁,2019,中国热带农业科学院香料饮料研究所,univ,14,中国热带农业科学院香料饮料研究所,1
万宁,2019,海南口味王科技发展有限公司,firm,6,海南口味王科技发展有限公司,2
万宁,2019,文一兵,individual,5,文一兵,3
万宁,2019,李惠琼,individual,2,李惠琼,4
万宁,2019,李忠杰,individual,1,李忠杰,5
万宁,2019,海南亚马逊食品有限公司,firm,1,海南亚马逊食品有限公司,6
万宁,2019,海南兴科热带作物工程技术有限公司,firm,1,海南兴科热带作物工程技术有限公司,7
万宁,2019,海南省万宁市人民医院,hospital,1,海南省万宁市人民医院,8
万宁,2020,中国热带农业科学院香料饮料研究所,univ,19,中国热带农业科学院香料饮料研究所,1
万宁,2020,海南口味王科技发展有限公司,firm,4,海南口味王科技发展有限公司,2
万宁,2020,万宁市港北富渔水产有限公司,firm,2,万宁市港北富渔水产有限公司,3
万宁,2020,溪地阳光(海南)生物科技有限公司,firm,2,溪地阳光(海南)生物科技有限公司,4
万宁,2020,黄胜勇,individual,2,黄胜勇,5
万宁,2020,万宁丰收诺丽生物科技有限公司,firm,1,万宁丰收诺丽生物科技有限公司,6
万宁,2020,周胜祥,individual,1,周胜祥,7
万宁,2020,文一兵,individual,1,文一兵,8
万宁,2020,海南电网有限责任公司万宁供电局,firm,1,海南电网有限责任公司万宁供电局,9
万宁,2020,海南行行行农业科技有限公司,firm,1,海南行行行农业科技有限公司,10
万宁,2020,许启太,individual,1,许启太,11
万宁,2021,中国热带农业科学院香料饮料研究所,univ,10,中国热带农业科学院香料饮料研究所,1
万宁,2021,海南口味王科技发展有限公司,firm,6,海南口味王科技发展有限公司,2
万宁,2021,汤雪蜂,individual,4,汤雪蜂,3
万宁,2021,海南电网有限责任公司万宁供电局,firm,4,海南电网有限责任公司万宁供电局,4
万宁,2021,欧哲高,individual,2,欧哲高,5
万宁,2021,沈昊,individual,2,沈昊,6
万宁,2021,万宁科健南药科技发展有限公司,firm,1,万宁科健南药科技发展有限公司,7
万宁,2021,中国医学科学院药用植物研究所海南分所,univ,1,中国医学科学院药用植物研究所海南分所,8
万宁,2021,刘善云,individual,1,刘善云,9
万宁,2021,宋民杰,individual,1,宋民杰,10
万宁,2021,海南万诺水产科技有限公司,firm,1,海南万诺水产科技有限公司,11
万宁,2021,海南兴科热带作物工程技术有限公司,firm,1,海南兴科热带作物工程技术有限公司,12
万宁,2021,海南吉纳客咖啡有限公司,firm,1,海南吉纳客咖啡有限公司,13
万宁,2022,中国热带农业科学院香料饮料研究所,univ,26,中国热带农业科学院香料饮料研究所,1
万宁,2022,中国医学科学院药用植物研究所海南分所,univ,16,中国医学科学院药用植物研究所海南分所,2
万宁,2022,海南德名声科技有限责任公司,firm,5,海南德名声科技有限责任公司,3
万宁,2022,大唐万宁天然气发电有限责任公司,firm,3,大唐万宁天然气发电有限责任公司,4
万宁,2022,海南海辰水产有限公司,firm,3,海南海辰水产有限公司,5
万宁,2022,海南电网有限责任公司万宁供电局,firm,2,海南电网有限责任公司万宁供电局,6
万宁,2022,李惠琼,individual,1,李惠琼,7
万宁,2022,杨添章,individual,1,杨添章,8
万宁,2022,陈雅媛,individual,1,陈雅媛,9
万宁,2022,马晓霞,individual,1,马晓霞,10
万宁,2023,中国热带农业科学院香料饮料研究所,univ,14,中国热带农业科学院香料饮料研究所,1
万宁,2023,中国医学科学院药用植物研究所海南分所,univ,10,中国医学科学院药用植物研究所海南分所,2
万宁,2023,大唐万宁天然气发电有限责任公司,firm,6,大唐万宁天然气发电有限责任公司,3
万宁,2023,海南小洋侨科技有限公司,firm,5,海南小洋侨科技有限公司,4
万宁,2023,海南万州绿色制药有限公司,firm,4,海南万州绿色制药有限公司,5
万宁,2023,海南电网有限责任公司万宁供电局,firm,4,海南电网有限责任公司万宁供电局,6
万宁,2023,万宁市海建装配式建筑工程有限公司,firm,2,万宁市海建装配式建筑工程有限公司,7
万宁,2023,万宁沐舍科技有限公司,firm,2,万宁沐舍科技有限公司,8
万宁,2023,海南嘉禄旺农业生物有限公司,firm,2,海南嘉禄旺农业生物有限公司,9
万宁,2023,程鑫,individual,2,程鑫,10
万宁,2023,万宁嘉德兴盛建材有限责任公司,firm,1,万宁嘉德兴盛建材有限责任公司,11
万宁,2023,万宁大丰收实业有限公司,firm,1,万宁大丰收实业有限公司,12
万宁,2023,万宁栎社科技有限公司,firm,1,万宁栎社科技有限公司,13
万宁,2023,万宁穿山乙科技有限公司,firm,1,万宁穿山乙科技有限公司,14
万宁,2023,叶庆元,individual,1,叶庆元,15
万宁,2023,尚南堂海南生态农业科技有限公司,firm,1,尚南堂海南生态农业科技有限公司,16
万宁,2023,岑雄杰,individual,1,岑雄杰,17
万宁,2023,文昌以慷科技有限公司,firm,1,文昌以慷科技有限公司,18
万宁,2023,海南亚马逊食品有限公司,firm,1,海南亚马逊食品有限公司,19
万宁,2023,海南省万宁市人民医院(万宁市医共体总医院),hospital,1,海南省万宁市人民医院(万宁市医共体总医院),20
三亚,2008,孙元斌,individual,1,孙元斌,1
三亚,2008,王德福,individual,1,王德福,2
三亚,2008,益科博能源设备(三亚)有限公司,firm,1,益科博能源设备(三亚)有限公司,3
三亚,2008,黄元卓,individual,1,黄元卓,4
三亚,2009,三亚市南繁科学技术研究院,research,3,三亚市南繁科学技术研究院,1
三亚,2009,陈跃明,individual,3,陈跃明,2
三亚,2009,海南海德热带农业资源研究所有限公司,firm,2,海南海德热带农业资源研究所有限公司,3
三亚,2009,李建权,individual,1,李建权,4
三亚,2009,辛力学,other,1,辛力学,5
三亚,2009,陈宏,individual,1,陈宏,6
三亚,2010,三亚市南繁科学技术研究院,research,3,三亚市南繁科学技术研究院,1
三亚,2010,中国水产科学研究院南海水产研究所热带水产研究开发中心,research,3,中国水产科学研究院南海水产研究所热带水产研究开发中心,2
三亚,2010,蔡春生,individual,3,蔡春生,3
三亚,2010,陈跃明,individual,2,陈跃明,4
三亚,2010,三亚海润珠宝有限公司,firm,1,三亚海润珠宝有限公司,5
三亚,2010,三亚百泰微纳生物工程有限公司,firm,1,三亚百泰微纳生物工程有限公司,6
三亚,2010,海南瑞泽新型建材股份有限公司,firm,1,海南瑞泽新型建材股份有限公司,7
三亚,2011,孙元斌,individual,2,孙元斌,1
三亚,2011,三亚凤凰岛国际邮轮港发展有限公司,firm,1,三亚凤凰岛国际邮轮港发展有限公司,2
三亚,2011,三亚市南繁科学技术研究院,research,1,三亚市南繁科学技术研究院,3
三亚,2011,何节玉,individual,1,何节玉,4
三亚,2011,周文谦,individual,1,周文谦,5
三亚,2011,陈跃明,individual,1,陈跃明,6
三亚,2012,三亚中兴软件有限责任公司,firm,11,三亚中兴软件有限责任公司,1
三亚,2012,三亚柏盈热带兰花产业有限公司,firm,2,三亚柏盈热带兰花产业有限公司,2
三亚,2012,三亚江大科技发展有限公司,firm,2,三亚江大科技发展有限公司,3
三亚,2012,中国水产科学研究院南海水产研究所热带水产研究开发中心,research,2,中国水产科学研究院南海水产研究所热带水产研究开发中心,4
三亚,2012,琼州学院,univ,2,琼州学院,5
三亚,2012,马玉春,individual,2,马玉春,6
三亚,2012,三亚市南繁科学技术研究院,research,1,三亚市南繁科学技术研究院,7
三亚,2012,三亚百泰生物科技有限公司,firm,1,三亚百泰生物科技有限公司,8
三亚,2012,孙元斌,individual,1,孙元斌,9
三亚,2012,徐元哲,individual,1,徐元哲,10
三亚,2012,陈小勇,individual,1,陈小勇,11
三亚,2012,高家宏,individual,1,高家宏,12
三亚,2013,三亚中兴软件有限责任公司,firm,17,三亚中兴软件有限责任公司,1
三亚,2013,琼州学院,univ,6,琼州学院,2
三亚,2013,三亚雷声船舶维修实业有限公司,firm,3,三亚雷声船舶维修实业有限公司,3
三亚,2013,张铸三,individual,2,张铸三,4
三亚,2013,海南春蕾南繁实业发展有限公司,firm,2,海南春蕾南繁实业发展有限公司,5
三亚,2013,三亚全息数字技术应用有限公司,firm,1,三亚全息数字技术应用有限公司,6
三亚,2013,三亚天福丽华养生产品研发有限公司,firm,1,三亚天福丽华养生产品研发有限公司,7
三亚,2013,三亚市南繁科学技术研究院,research,1,三亚市南繁科学技术研究院,8
三亚,2013,三亚新大兴园林股份有限公司,firm,1,三亚新大兴园林股份有限公司,9
三亚,2013,三亚深海科学与工程研究所,research,1,三亚深海科学与工程研究所,10
