省份,城市,城市代码,年份,idc_new,idc_stock,ln1p_idc_new,ln1p_idc_stock
河北省,邯郸市,130400.0,2019,0,2,0.0,1.0986122886681098
河北省,邯郸市,130400.0,2020,0,2,0.0,1.0986122886681098
河北省,邯郸市,130400.0,2021,0,2,0.0,1.0986122886681098
河北省,邯郸市,130400.0,2022,0,2,0.0,1.0986122886681098
河北省,邯郸市,130400.0,2023,0,2,0.0,1.0986122886681098
河北省,邯郸市,130400.0,2024,0,2,0.0,1.0986122886681098
河北省,邢台市,130500.0,2000,0,0,0.0,0.0
河北省,邢台市,130500.0,2001,0,0,0.0,0.0
河北省,邢台市,130500.0,2002,0,0,0.0,0.0
河北省,邢台市,130500.0,2003,0,0,0.0,0.0
河北省,邢台市,130500.0,2004,0,0,0.0,0.0
河北省,邢台市,130500.0,2005,0,0,0.0,0.0
河北省,邢台市,130500.0,2006,0,0,0.0,0.0
河北省,邢台市,130500.0,2007,0,0,0.0,0.0
河北省,邢台市,130500.0,2008,0,0,0.0,0.0
河北省,邢台市,130500.0,2009,0,0,0.0,0.0
河北省,邢台市,130500.0,2010,0,0,0.0,0.0
河北省,邢台市,130500.0,2011,0,0,0.0,0.0
河北省,邢台市,130500.0,2012,0,0,0.0,0.0
河北省,邢台市,130500.0,2013,0,0,0.0,0.0
河北省,邢台市,130500.0,2014,0,0,0.0,0.0
河北省,邢台市,130500.0,2015,0,0,0.0,0.0
河北省,邢台市,130500.0,2016,1,1,0.6931471805599453,0.6931471805599453
河北省,邢台市,130500.0,2017,0,1,0.0,0.6931471805599453
河北省,邢台市,130500.0,2018,1,2,0.6931471805599453,1.0986122886681098
河北省,邢台市,130500.0,2019,0,2,0.0,1.0986122886681098
河北省,邢台市,130500.0,2020,0,2,0.0,1.0986122886681098
河北省,邢台市,130500.0,2021,1,3,0.6931471805599453,1.3862943611198906
河北省,邢台市,130500.0,2022,0,3,0.0,1.3862943611198906
河北省,邢台市,130500.0,2023,0,3,0.0,1.3862943611198906
河北省,邢台市,130500.0,2024,0,3,0.0,1.3862943611198906
河北省,保定市,130600.0,2000,0,0,0.0,0.0
河北省,保定市,130600.0,2001,0,0,0.0,0.0
河北省,保定市,130600.0,2002,0,0,0.0,0.0
河北省,保定市,130600.0,2003,0,0,0.0,0.0
河北省,保定市,130600.0,2004,0,0,0.0,0.0
河北省,保定市,130600.0,2005,0,0,0.0,0.0
河北省,保定市,130600.0,2006,0,0,0.0,0.0
河北省,保定市,130600.0,2007,2,2,1.0986122886681098,1.0986122886681098
河北省,保定市,130600.0,2008,0,2,0.0,1.0986122886681098
河北省,保定市,130600.0,2009,1,3,0.6931471805599453,1.3862943611198906
河北省,保定市,130600.0,2010,0,3,0.0,1.3862943611198906
河北省,保定市,130600.0,2011,0,3,0.0,1.3862943611198906
河北省,保定市,130600.0,2012,0,3,0.0,1.3862943611198906
河北省,保定市,130600.0,2013,0,3,0.0,1.3862943611198906
河北省,保定市,130600.0,2014,0,3,0.0,1.3862943611198906
河北省,保定市,130600.0,2015,1,4,0.6931471805599453,1.6094379124341003
河北省,保定市,130600.0,2016,0,4,0.0,1.6094379124341003
河北省,保定市,130600.0,2017,0,4,0.0,1.6094379124341003
河北省,保定市,130600.0,2018,0,4,0.0,1.6094379124341003
河北省,保定市,130600.0,2019,0,4,0.0,1.6094379124341003
河北省,保定市,130600.0,2020,0,4,0.0,1.6094379124341003
河北省,保定市,130600.0,2021,3,7,1.3862943611198906,2.0794415416798357
河北省,保定市,130600.0,2022,1,8,0.6931471805599453,2.1972245773362196
河北省,保定市,130600.0,2023,3,11,1.3862943611198906,2.4849066497880004
河北省,保定市,130600.0,2024,1,12,0.6931471805599453,2.5649493574615367
河北省,张家口市,130700.0,2000,0,0,0.0,0.0
河北省,张家口市,130700.0,2001,0,0,0.0,0.0
河北省,张家口市,130700.0,2002,0,0,0.0,0.0
河北省,张家口市,130700.0,2003,0,0,0.0,0.0
河北省,张家口市,130700.0,2004,0,0,0.0,0.0
河北省,张家口市,130700.0,2005,0,0,0.0,0.0
河北省,张家口市,130700.0,2006,0,0,0.0,0.0
河北省,张家口市,130700.0,2007,0,0,0.0,0.0
河北省,张家口市,130700.0,2008,0,0,0.0,0.0
河北省,张家口市,130700.0,2009,0,0,0.0,0.0
河北省,张家口市,130700.0,2010,0,0,0.0,0.0
河北省,张家口市,130700.0,2011,0,0,0.0,0.0
河北省,张家口市,130700.0,2012,0,0,0.0,0.0
河北省,张家口市,130700.0,2013,0,0,0.0,0.0
河北省,张家口市,130700.0,2014,0,0,0.0,0.0
河北省,张家口市,130700.0,2015,0,0,0.0,0.0
河北省,张家口市,130700.0,2016,1,1,0.6931471805599453,0.6931471805599453
河北省,张家口市,130700.0,2017,1,2,0.6931471805599453,1.0986122886681098
河北省,张家口市,130700.0,2018,0,2,0.0,1.0986122886681098
河北省,张家口市,130700.0,2019,0,2,0.0,1.0986122886681098
河北省,张家口市,130700.0,2020,0,2,0.0,1.0986122886681098
河北省,张家口市,130700.0,2021,0,2,0.0,1.0986122886681098
河北省,张家口市,130700.0,2022,1,3,0.6931471805599453,1.3862943611198906
河北省,张家口市,130700.0,2023,3,6,1.3862943611198906,1.9459101490553132
河北省,张家口市,130700.0,2024,0,6,0.0,1.9459101490553132
河北省,承德市,130800.0,2000,0,0,0.0,0.0
河北省,承德市,130800.0,2001,0,0,0.0,0.0
河北省,承德市,130800.0,2002,0,0,0.0,0.0
河北省,承德市,130800.0,2003,0,0,0.0,0.0
河北省,承德市,130800.0,2004,0,0,0.0,0.0
河北省,承德市,130800.0,2005,0,0,0.0,0.0
河北省,承德市,130800.0,2006,0,0,0.0,0.0
河北省,承德市,130800.0,2007,0,0,0.0,0.0
河北省,承德市,130800.0,2008,0,0,0.0,0.0
河北省,承德市,130800.0,2009,0,0,0.0,0.0
河北省,承德市,130800.0,2010,0,0,0.0,0.0
河北省,承德市,130800.0,2011,0,0,0.0,0.0
河北省,承德市,130800.0,2012,0,0,0.0,0.0
河北省,承德市,130800.0,2013,0,0,0.0,0.0
河北省,承德市,130800.0,2014,1,1,0.6931471805599453,0.6931471805599453
河北省,承德市,130800.0,2015,2,3,1.0986122886681098,1.3862943611198906
河北省,承德市,130800.0,2016,0,3,0.0,1.3862943611198906
河北省,承德市,130800.0,2017,1,4,0.6931471805599453,1.6094379124341003
河北省,承德市,130800.0,2018,0,4,0.0,1.6094379124341003
河北省,承德市,130800.0,2019,0,4,0.0,1.6094379124341003
河北省,承德市,130800.0,2020,0,4,0.0,1.6094379124341003
河北省,承德市,130800.0,2021,1,5,0.6931471805599453,1.791759469228055
河北省,承德市,130800.0,2022,0,5,0.0,1.791759469228055
河北省,承德市,130800.0,2023,1,6,0.6931471805599453,1.9459101490553132
河北省,承德市,130800.0,2024,0,6,0.0,1.9459101490553132
河北省,沧州市,130900.0,2000,0,0,0.0,0.0
河北省,沧州市,130900.0,2001,0,0,0.0,0.0
河北省,沧州市,130900.0,2002,0,0,0.0,0.0
河北省,沧州市,130900.0,2003,0,0,0.0,0.0
河北省,沧州市,130900.0,2004,0,0,0.0,0.0
河北省,沧州市,130900.0,2005,0,0,0.0,0.0
河北省,沧州市,130900.0,2006,1,1,0.6931471805599453,0.6931471805599453
河北省,沧州市,130900.0,2007,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2008,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2009,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2010,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2011,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2012,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2013,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2014,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2015,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2016,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2017,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2018,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2019,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2020,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2021,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2022,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2023,0,1,0.0,0.6931471805599453
河北省,沧州市,130900.0,2024,0,1,0.0,0.6931471805599453
河北省,廊坊市,131000.0,2000,0,0,0.0,0.0
河北省,廊坊市,131000.0,2001,0,0,0.0,0.0
河北省,廊坊市,131000.0,2002,0,0,0.0,0.0
河北省,廊坊市,131000.0,2003,0,0,0.0,0.0
河北省,廊坊市,131000.0,2004,0,0,0.0,0.0
河北省,廊坊市,131000.0,2005,0,0,0.0,0.0
河北省,廊坊市,131000.0,2006,0,0,0.0,0.0
河北省,廊坊市,131000.0,2007,1,1,0.6931471805599453,0.6931471805599453
河北省,廊坊市,131000.0,2008,0,1,0.0,0.6931471805599453
河北省,廊坊市,131000.0,2009,0,1,0.0,0.6931471805599453
河北省,廊坊市,131000.0,2010,0,1,0.0,0.6931471805599453
河北省,廊坊市,131000.0,2011,0,1,0.0,0.6931471805599453
河北省,廊坊市,131000.0,2012,0,1,0.0,0.6931471805599453
河北省,廊坊市,131000.0,2013,0,1,0.0,0.6931471805599453
河北省,廊坊市,131000.0,2014,2,3,1.0986122886681098,1.3862943611198906
河北省,廊坊市,131000.0,2015,2,5,1.0986122886681098,1.791759469228055
河北省,廊坊市,131000.0,2016,2,7,1.0986122886681098,2.0794415416798357
河北省,廊坊市,131000.0,2017,5,12,1.791759469228055,2.5649493574615367
河北省,廊坊市,131000.0,2018,0,12,0.0,2.5649493574615367
河北省,廊坊市,131000.0,2019,1,13,0.6931471805599453,2.6390573296152584
河北省,廊坊市,131000.0,2020,1,14,0.6931471805599453,2.70805020110221
河北省,廊坊市,131000.0,2021,1,15,0.6931471805599453,2.772588722239781
河北省,廊坊市,131000.0,2022,0,15,0.0,2.772588722239781
河北省,廊坊市,131000.0,2023,0,15,0.0,2.772588722239781
河北省,廊坊市,131000.0,2024,0,15,0.0,2.772588722239781
河北省,衡水市,131100.0,2000,0,0,0.0,0.0
河北省,衡水市,131100.0,2001,0,0,0.0,0.0
河北省,衡水市,131100.0,2002,0,0,0.0,0.0
河北省,衡水市,131100.0,2003,0,0,0.0,0.0
河北省,衡水市,131100.0,2004,0,0,0.0,0.0
河北省,衡水市,131100.0,2005,0,0,0.0,0.0
河北省,衡水市,131100.0,2006,0,0,0.0,0.0
河北省,衡水市,131100.0,2007,0,0,0.0,0.0
河北省,衡水市,131100.0,2008,0,0,0.0,0.0
河北省,衡水市,131100.0,2009,0,0,0.0,0.0
河北省,衡水市,131100.0,2010,0,0,0.0,0.0
河北省,衡水市,131100.0,2011,0,0,0.0,0.0
河北省,衡水市,131100.0,2012,0,0,0.0,0.0
河北省,衡水市,131100.0,2013,0,0,0.0,0.0
河北省,衡水市,131100.0,2014,0,0,0.0,0.0
河北省,衡水市,131100.0,2015,0,0,0.0,0.0
河北省,衡水市,131100.0,2016,0,0,0.0,0.0
河北省,衡水市,131100.0,2017,3,3,1.3862943611198906,1.3862943611198906
河北省,衡水市,131100.0,2018,0,3,0.0,1.3862943611198906
河北省,衡水市,131100.0,2019,0,3,0.0,1.3862943611198906
河北省,衡水市,131100.0,2020,0,3,0.0,1.3862943611198906
河北省,衡水市,131100.0,2021,1,4,0.6931471805599453,1.6094379124341003
河北省,衡水市,131100.0,2022,1,5,0.6931471805599453,1.791759469228055
河北省,衡水市,131100.0,2023,0,5,0.0,1.791759469228055
河北省,衡水市,131100.0,2024,1,6,0.6931471805599453,1.9459101490553132
山西省,太原市,140100.0,2000,0,0,0.0,0.0
四川省,成都市,140100.0,2000,0,0,0.0,0.0
山西省,太原市,140100.0,2001,0,0,0.0,0.0
四川省,成都市,140100.0,2001,0,0,0.0,0.0
山西省,太原市,140100.0,2002,0,0,0.0,0.0
四川省,成都市,140100.0,2002,0,0,0.0,0.0
山西省,太原市,140100.0,2003,0,0,0.0,0.0
四川省,成都市,140100.0,2003,0,0,0.0,0.0
山西省,太原市,140100.0,2004,0,0,0.0,0.0
四川省,成都市,140100.0,2004,0,0,0.0,0.0
山西省,太原市,140100.0,2005,2,2,1.0986122886681098,1.0986122886681098
四川省,成都市,140100.0,2005,0,2,0.0,1.0986122886681098
山西省,太原市,140100.0,2006,0,2,0.0,1.0986122886681098
四川省,成都市,140100.0,2006,0,2,0.0,1.0986122886681098
山西省,太原市,140100.0,2007,0,2,0.0,1.0986122886681098
四川省,成都市,140100.0,2007,0,2,0.0,1.0986122886681098
山西省,太原市,140100.0,2008,0,2,0.0,1.0986122886681098
四川省,成都市,140100.0,2008,2,4,1.0986122886681098,1.6094379124341003
山西省,太原市,140100.0,2009,0,4,0.0,1.6094379124341003
四川省,成都市,140100.0,2009,1,5,0.6931471805599453,1.791759469228055
山西省,太原市,140100.0,2010,0,5,0.0,1.791759469228055
四川省,成都市,140100.0,2010,2,7,1.0986122886681098,2.0794415416798357
山西省,太原市,140100.0,2011,0,7,0.0,2.0794415416798357
四川省,成都市,140100.0,2011,1,8,0.6931471805599453,2.1972245773362196
山西省,太原市,140100.0,2012,0,8,0.0,2.1972245773362196
四川省,成都市,140100.0,2012,1,9,0.6931471805599453,2.302585092994046
山西省,太原市,140100.0,2013,0,9,0.0,2.302585092994046
四川省,成都市,140100.0,2013,4,13,1.6094379124341003,2.6390573296152584
山西省,太原市,140100.0,2014,0,13,0.0,2.6390573296152584
四川省,成都市,140100.0,2014,2,15,1.0986122886681098,2.772588722239781
山西省,太原市,140100.0,2015,3,18,1.3862943611198906,2.9444389791664403
四川省,成都市,140100.0,2015,2,20,1.0986122886681098,3.044522437723423
山西省,太原市,140100.0,2016,2,22,1.0986122886681098,3.1354942159291497
四川省,成都市,140100.0,2016,2,24,1.0986122886681098,3.2188758248682006
山西省,太原市,140100.0,2017,1,25,0.6931471805599453,3.258096538021482
四川省,成都市,140100.0,2017,6,31,1.9459101490553132,3.4657359027997265
山西省,太原市,140100.0,2018,0,31,0.0,3.4657359027997265
四川省,成都市,140100.0,2018,3,34,1.3862943611198906,3.5553480614894135
山西省,太原市,140100.0,2019,1,35,0.6931471805599453,3.58351893845611
四川省,成都市,140100.0,2019,0,35,0.0,3.58351893845611
山西省,太原市,140100.0,2020,0,35,0.0,3.58351893845611
四川省,成都市,140100.0,2020,3,38,1.3862943611198906,3.6635616461296463
山西省,太原市,140100.0,2021,0,38,0.0,3.6635616461296463
四川省,成都市,140100.0,2021,7,45,2.0794415416798357,3.828641396489095
山西省,太原市,140100.0,2022,2,47,1.0986122886681098,3.871201010907891
四川省,成都市,140100.0,2022,9,56,2.302585092994046,4.04305126783455
山西省,太原市,140100.0,2023,0,56,0.0,4.04305126783455
四川省,成都市,140100.0,2023,5,61,1.791759469228055,4.127134385045092
山西省,太原市,140100.0,2024,1,62,0.6931471805599453,4.143134726391533
四川省,成都市,140100.0,2024,2,64,1.0986122886681098,4.174387269895637
山西省,大同市,140200.0,2000,0,0,0.0,0.0
山西省,大同市,140200.0,2001,0,0,0.0,0.0
山西省,大同市,140200.0,2002,0,0,0.0,0.0
山西省,大同市,140200.0,2003,0,0,0.0,0.0
山西省,大同市,140200.0,2004,0,0,0.0,0.0
山西省,大同市,140200.0,2005,0,0,0.0,0.0
山西省,大同市,140200.0,2006,0,0,0.0,0.0
山西省,大同市,140200.0,2007,0,0,0.0,0.0
山西省,大同市,140200.0,2008,0,0,0.0,0.0
山西省,大同市,140200.0,2009,0,0,0.0,0.0
山西省,大同市,140200.0,2010,0,0,0.0,0.0
山西省,大同市,140200.0,2011,0,0,0.0,0.0
山西省,大同市,140200.0,2012,0,0,0.0,0.0
山西省,大同市,140200.0,2013,0,0,0.0,0.0
山西省,大同市,140200.0,2014,0,0,0.0,0.0
山西省,大同市,140200.0,2015,1,1,0.6931471805599453,0.6931471805599453
山西省,大同市,140200.0,2016,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2017,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2018,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2019,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2020,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2021,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2022,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2023,0,1,0.0,0.6931471805599453
山西省,大同市,140200.0,2024,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2000,0,0,0.0,0.0
山西省,阳泉市,140300.0,2001,0,0,0.0,0.0
山西省,阳泉市,140300.0,2002,0,0,0.0,0.0
山西省,阳泉市,140300.0,2003,0,0,0.0,0.0
山西省,阳泉市,140300.0,2004,0,0,0.0,0.0
山西省,阳泉市,140300.0,2005,0,0,0.0,0.0
山西省,阳泉市,140300.0,2006,0,0,0.0,0.0
山西省,阳泉市,140300.0,2007,0,0,0.0,0.0
山西省,阳泉市,140300.0,2008,0,0,0.0,0.0
山西省,阳泉市,140300.0,2009,0,0,0.0,0.0
山西省,阳泉市,140300.0,2010,0,0,0.0,0.0
山西省,阳泉市,140300.0,2011,0,0,0.0,0.0
山西省,阳泉市,140300.0,2012,0,0,0.0,0.0
山西省,阳泉市,140300.0,2013,0,0,0.0,0.0
山西省,阳泉市,140300.0,2014,0,0,0.0,0.0
山西省,阳泉市,140300.0,2015,1,1,0.6931471805599453,0.6931471805599453
山西省,阳泉市,140300.0,2016,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2017,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2018,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2019,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2020,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2021,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2022,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2023,0,1,0.0,0.6931471805599453
山西省,阳泉市,140300.0,2024,0,1,0.0,0.6931471805599453
山西省,长治市,140400.0,2000,0,0,0.0,0.0
山西省,长治市,140400.0,2001,0,0,0.0,0.0
山西省,长治市,140400.0,2002,0,0,0.0,0.0
山西省,长治市,140400.0,2003,0,0,0.0,0.0
山西省,长治市,140400.0,2004,0,0,0.0,0.0
山西省,长治市,140400.0,2005,0,0,0.0,0.0
山西省,长治市,140400.0,2006,0,0,0.0,0.0
山西省,长治市,140400.0,2007,0,0,0.0,0.0
山西省,长治市,140400.0,2008,0,0,0.0,0.0
山西省,长治市,140400.0,2009,0,0,0.0,0.0
山西省,长治市,140400.0,2010,0,0,0.0,0.0
山西省,长治市,140400.0,2011,0,0,0.0,0.0
山西省,长治市,140400.0,2012,0,0,0.0,0.0
山西省,长治市,140400.0,2013,0,0,0.0,0.0
山西省,长治市,140400.0,2014,0,0,0.0,0.0
山西省,长治市,140400.0,2015,1,1,0.6931471805599453,0.6931471805599453
山西省,长治市,140400.0,2016,0,1,0.0,0.6931471805599453
山西省,长治市,140400.0,2017,0,1,0.0,0.6931471805599453
山西省,长治市,140400.0,2018,0,1,0.0,0.6931471805599453
山西省,长治市,140400.0,2019,0,1,0.0,0.6931471805599453
山西省,长治市,140400.0,2020,0,1,0.0,0.6931471805599453
山西省,长治市,140400.0,2021,0,1,0.0,0.6931471805599453
山西省,长治市,140400.0,2022,1,2,0.6931471805599453,1.0986122886681098
山西省,长治市,140400.0,2023,0,2,0.0,1.0986122886681098
山西省,长治市,140400.0,2024,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2000,0,0,0.0,0.0
山西省,晋城市,140500.0,2001,0,0,0.0,0.0
山西省,晋城市,140500.0,2002,0,0,0.0,0.0
山西省,晋城市,140500.0,2003,0,0,0.0,0.0
山西省,晋城市,140500.0,2004,0,0,0.0,0.0
山西省,晋城市,140500.0,2005,0,0,0.0,0.0
山西省,晋城市,140500.0,2006,0,0,0.0,0.0
山西省,晋城市,140500.0,2007,0,0,0.0,0.0
山西省,晋城市,140500.0,2008,0,0,0.0,0.0
山西省,晋城市,140500.0,2009,0,0,0.0,0.0
山西省,晋城市,140500.0,2010,0,0,0.0,0.0
山西省,晋城市,140500.0,2011,0,0,0.0,0.0
山西省,晋城市,140500.0,2012,0,0,0.0,0.0
山西省,晋城市,140500.0,2013,0,0,0.0,0.0
山西省,晋城市,140500.0,2014,0,0,0.0,0.0
山西省,晋城市,140500.0,2015,2,2,1.0986122886681098,1.0986122886681098
山西省,晋城市,140500.0,2016,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2017,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2018,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2019,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2020,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2021,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2022,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2023,0,2,0.0,1.0986122886681098
山西省,晋城市,140500.0,2024,0,2,0.0,1.0986122886681098
山西省,晋中市,140700.0,2000,0,0,0.0,0.0
山西省,晋中市,140700.0,2001,0,0,0.0,0.0
山西省,晋中市,140700.0,2002,0,0,0.0,0.0
山西省,晋中市,140700.0,2003,0,0,0.0,0.0
山西省,晋中市,140700.0,2004,0,0,0.0,0.0
山西省,晋中市,140700.0,2005,0,0,0.0,0.0
山西省,晋中市,140700.0,2006,0,0,0.0,0.0
山西省,晋中市,140700.0,2007,0,0,0.0,0.0
山西省,晋中市,140700.0,2008,0,0,0.0,0.0
