city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share
沈阳,2008,all_pub,4807,1760,0.008755910320609779,0.05013521947160391,0.17328895360931973,0.24713958810068648,114.20857036945509,895,1379,0.28687330975660497
沧州,2008,all_pub,700,435,0.005008163265306122,0.027142857142857142,0.09571428571428571,0.15000000000000002,199.67400162999186,278,410,0.5857142857142857
河池,2008,all_pub,54,40,0.03223593964334705,0.07407407407407407,0.2777777777777778,0.4444444444444444,31.021276595744684,27,36,0.6666666666666666
河源,2008,all_pub,193,74,0.05683374050310075,0.16580310880829016,0.4352331606217617,0.5388601036269429,17.595181861124235,47,123,0.6373056994818653
泉州,2008,all_pub,2301,804,0.0035256669954922006,0.0217296827466319,0.06388526727509777,0.10691003911342895,283.63427438795736,423,980,0.42590178183398525
泰安,2008,all_pub,1435,690,0.00366011484903301,0.02578397212543554,0.07386759581881534,0.11707317073170734,273.2154703462916,427,691,0.4815331010452962
泰州,2008,all_pub,2097,559,0.013837466562696353,0.08345255126371007,0.19217930376728662,0.27467811158798283,72.26756396982694,315,801,0.38197424892703863
泸州,2008,all_pub,141,72,0.03204064181882199,0.09219858156028368,0.326241134751773,0.46099290780141844,31.210361067503925,43,57,0.40425531914893614
洛阳,2008,all_pub,1516,469,0.01778304940789886,0.08443271767810026,0.22823218997361477,0.3410290237467018,56.23332517739173,270,516,0.3403693931398417
济南,2008,all_pub,7483,3040,0.008702035630175959,0.08218628892155552,0.13817987438193235,0.17773620205799814,114.91564071885783,1988,3181,0.4250968862755579
济宁,2008,all_pub,3077,1894,0.0013304915995884633,0.019174520636984077,0.04679883002924927,0.06857328566785831,751.6018893387314,1540,2262,0.7351316217094572
济源,2008,all_pub,71,38,0.06209085498908948,0.18309859154929578,0.43661971830985913,0.5774647887323943,16.10543130990415,29,47,0.6619718309859155
海东,2008,all_pub,21,9,0.2018140589569161,0.38095238095238093,0.8095238095238094,1.0,4.955056179775281,5,15,0.7142857142857143
海北藏族自治州,2008,all_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,2,2,0.6666666666666666
海南藏族自治州,2008,all_pub,8,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0
海口,2008,all_pub,498,229,0.010314349768552122,0.04216867469879518,0.14457831325301204,0.22891566265060243,96.95230648944487,125,236,0.4738955823293173
海西蒙古族藏族自治州,2008,all_pub,13,10,0.14792899408284027,0.3076923076923077,0.6153846153846154,1.0,6.759999999999998,3,3,0.23076923076923078
淄博,2008,all_pub,1866,672,0.008987477153645826,0.04769560557341908,0.16184351554126475,0.22293676312968913,111.26592957116378,361,735,0.39389067524115756
淮北,2008,all_pub,138,75,0.022579290065112365,0.06521739130434782,0.23913043478260868,0.3695652173913043,44.28837209302327,52,82,0.5942028985507246
淮南,2008,all_pub,231,92,0.07497985420063344,0.24242424242424243,0.43722943722943725,0.5324675324675324,13.336915771057232,58,148,0.6406926406926406
淮安,2008,all_pub,743,320,0.009577048414180625,0.04172274562584118,0.15343203230148048,0.23149394347240915,104.41630414223567,183,359,0.4831763122476447
深圳,2008,all_pub,37508,4997,0.08058982040889329,0.19459848565639332,0.49242828196651384,0.5498826916924389,12.40851505719012,2560,5397,0.14388930361522875
清远,2008,all_pub,173,89,0.04834775635671089,0.1907514450867052,0.33526011560693636,0.4393063583815029,20.683483068417413,52,111,0.6416184971098265
温州,2008,all_pub,6009,2074,0.0033462592487260683,0.036778166084207024,0.08087868197703445,0.1218172740888667,298.8411613298352,996,1883,0.31336328840073224
渭南,2008,all_pub,264,118,0.05176767676767676,0.17045454545454544,0.42424242424242425,0.5037878787878788,19.31707317073171,79,136,0.5151515151515151
湖州,2008,all_pub,2636,538,0.008145359801603112,0.05349013657056146,0.11760242792109256,0.18209408194233684,122.76928513375027,304,1317,0.4996206373292868
湘潭,2008,all_pub,678,283,0.019983292870754694,0.09882005899705015,0.2463126843657817,0.3171091445427729,50.04180274330503,174,271,0.3997050147492625
湘西土家族苗族自治州,2008,all_pub,64,41,0.0546875,0.171875,0.390625,0.515625,18.285714285714285,23,36,0.5625
湛江,2008,all_pub,536,245,0.017201770995767435,0.10261194029850747,0.19776119402985073,0.26305970149253727,58.133549170376355,134,201,0.375
滁州,2008,all_pub,206,115,0.018144971250824763,0.04854368932038835,0.22815533980582525,0.3398058252427184,55.11168831168834,78,116,0.5631067961165048
滨州,2008,all_pub,521,252,0.013089400643233703,0.04990403071017274,0.199616122840691,0.29174664107485604,76.39769209119055,160,302,0.5796545105566219
漯河,2008,all_pub,168,63,0.09474206349206354,0.2619047619047619,0.5059523809523809,0.6130952380952381,10.554973821989522,39,54,0.32142857142857145
漳州,2008,all_pub,502,230,0.013420421898065114,0.06374501992031872,0.19123505976095617,0.2788844621513944,74.51330573625071,138,229,0.45617529880478086
潍坊,2008,all_pub,3103,1181,0.0052818636627575185,0.04382855301321302,0.11021592007734453,0.15952304221720914,189.32711327840806,713,1491,0.48050273928456333
潜江,2008,all_pub,51,33,0.04036908881199538,0.09803921568627451,0.3137254901960784,0.5098039215686274,24.771428571428576,20,28,0.5490196078431373
潮州,2008,all_pub,1003,373,0.008949224112309133,0.045862412761714856,0.1535393818544367,0.2173479561316052,111.74153060091082,215,488,0.4865403788634098
澄迈县,2008,all_pub,4,4,0.25,0.25,1.0,1.0,4.0,4,4,1.0
澳门特别行政区,2008,all_pub,35,19,0.12979591836734694,0.3142857142857143,0.5714285714285715,0.7428571428571429,7.70440251572327,14,18,0.5142857142857142
濮阳,2008,all_pub,419,200,0.015316613598692191,0.050119331742243436,0.21957040572792363,0.31980906921241053,65.28858311640016,120,190,0.45346062052505964
烟台,2008,all_pub,3162,1090,0.022865015096650978,0.14104996837444655,0.21315623023402908,0.256483238456673,43.734937229342535,623,1189,0.37602783048703353
焦作,2008,all_pub,495,236,0.020206101418222634,0.10303030303030303,0.2444444444444444,0.30909090909090914,49.49000201979397,148,236,0.4767676767676768
牡丹江,2008,all_pub,309,220,0.006545804924539959,0.022653721682847898,0.09061488673139159,0.1488673139158576,152.76960000000005,136,170,0.5501618122977346
玉林,2008,all_pub,343,126,0.19916021385647142,0.4402332361516035,0.5510204081632654,0.5918367346938775,5.02108318040203,79,96,0.27988338192419826
玉树藏族自治州,2008,all_pub,1,1,1.0,1.0,1.0,1.0,1.0,0,0,0.0
玉溪,2008,all_pub,201,105,0.018341130170045294,0.06467661691542288,0.20398009950248758,0.3383084577114428,54.522267206477736,66,106,0.527363184079602
珠海,2008,all_pub,2234,564,0.0462314727468143,0.17412712623097581,0.36168307967770813,0.4350940017905103,21.630286482035284,295,561,0.25111906893464636
琼中黎族苗族自治县,2008,all_pub,2,2,0.5,0.5,1.0,1.0,2.0,1,1,0.5
琼海,2008,all_pub,4,4,0.25,0.25,1.0,1.0,4.0,1,1,0.25
甘南藏族自治州,2008,all_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
甘孜藏族自治州,2008,all_pub,14,9,0.13265306122448978,0.21428571428571427,0.7142857142857142,0.9999999999999999,7.538461538461539,6,10,0.7142857142857143
白城,2008,all_pub,63,44,0.04610733182161752,0.15873015873015872,0.3492063492063492,0.4603174603174603,21.688524590163944,25,30,0.47619047619047616
白山,2008,all_pub,100,72,0.0206,0.07,0.22000000000000003,0.32000000000000006,48.543689320388346,46,54,0.54
白沙黎族自治县,2008,all_pub,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,2,3,0.75
白银,2008,all_pub,17,11,0.1695501730103806,0.35294117647058826,0.6470588235294118,0.9411764705882353,5.8979591836734695,6,12,0.7058823529411765
百色,2008,all_pub,65,42,0.042366863905325444,0.13846153846153847,0.3384615384615385,0.49230769230769234,23.60335195530726,23,41,0.6307692307692307
益阳,2008,all_pub,273,136,0.02242080264058286,0.0989010989010989,0.2490842490842491,0.3663003663003663,44.601436265709154,99,170,0.6227106227106227
盐城,2008,all_pub,1505,510,0.006017152128563701,0.0212624584717608,0.0990033222591362,0.1727574750830565,166.19157678479718,285,710,0.4717607973421927
盘锦,2008,all_pub,1144,844,0.03122860531077315,0.17395104895104896,0.19580419580419584,0.20979020979020985,32.02192317103009,751,811,0.708916083916084
眉山,2008,all_pub,220,95,0.046983471074380175,0.17272727272727273,0.3863636363636364,0.48181818181818176,21.28408091468777,57,112,0.509090909090909
石嘴山,2008,all_pub,64,41,0.04150390625,0.109375,0.359375,0.515625,24.094117647058823,23,31,0.484375
石家庄,2008,all_pub,1829,870,0.0049685508458134995,0.04045926735921269,0.1016949152542373,0.15254237288135594,201.26592864448594,501,738,0.4034991798797157
石河子,2008,all_pub,110,56,0.06545454545454545,0.17272727272727273,0.4363636363636364,0.5454545454545454,15.27777777777778,29,34,0.3090909090909091
神农架林区,2008,all_pub,27,7,0.1934156378600823,0.25925925925925924,0.9259259259259259,1.0,5.170212765957446,7,27,1.0
福州,2008,all_pub,3005,948,0.008546044999875416,0.045923460898502494,0.16405990016638936,0.23893510815307822,117.01319148384755,455,925,0.30782029950083195
秦皇岛,2008,all_pub,700,295,0.050448979591836744,0.20714285714285716,0.3400000000000001,0.3985714285714286,19.822006472491907,178,249,0.3557142857142857
红河哈尼族彝族自治州,2008,all_pub,123,75,0.02756295855641483,0.08943089430894309,0.2845528455284553,0.41463414634146345,36.280575539568346,36,40,0.3252032520325203
绍兴,2008,all_pub,10663,1072,0.005643354725469539,0.02466472850042202,0.09500140673356466,0.15417799868704868,177.19956455808259,581,6293,0.5901716214948889
绥化,2008,all_pub,187,141,0.00969430066630444,0.03208556149732621,0.1283422459893048,0.1925133689839572,103.1533923303835,85,104,0.5561497326203209
绵阳,2008,all_pub,819,264,0.17075679713042352,0.4078144078144078,0.5042735042735043,0.553113553113553,5.8562822494041225,171,233,0.2844932844932845
聊城,2008,all_pub,1092,687,0.0038491728052167614,0.028388278388278388,0.0924908424908425,0.14102564102564102,259.79607843137256,499,676,0.6190476190476191
肇庆,2008,all_pub,316,163,0.015322063771831434,0.07278481012658228,0.19620253164556964,0.28481012658227844,65.26535947712419,103,176,0.5569620253164557
自贡,2008,all_pub,220,87,0.03942148760330579,0.10909090909090909,0.37727272727272726,0.49090909090909085,25.36687631027253,48,73,0.33181818181818185
舟山,2008,all_pub,305,129,0.03142166084385918,0.10491803278688525,0.32459016393442625,0.4327868852459017,31.825179609989732,71,100,0.32786885245901637
芜湖,2008,all_pub,1453,164,0.24003923818058756,0.3441156228492774,0.7721954576737784,0.8066070199587061,4.1659855596095285,113,714,0.4913971094287681
苏州,2008,all_pub,21162,2119,0.006393878123157759,0.04285984311501748,0.11610433796427559,0.17181740856251773,156.3996029855708,1189,9735,0.4600226821661469
茂名,2008,all_pub,257,123,0.018607397538191343,0.058365758754863814,0.22568093385214005,0.34241245136186776,53.74206672091131,83,155,0.603112840466926
荆州,2008,all_pub,402,206,0.01720254449147298,0.07462686567164178,0.23134328358208955,0.32089552238805974,58.13093525179857,131,164,0.4079601990049751
荆门,2008,all_pub,297,153,0.019306419979820657,0.08080808080808081,0.23905723905723908,0.3333333333333333,51.79624192601291,99,163,0.5488215488215489
莆田,2008,all_pub,225,102,0.02996543209876544,0.08888888888888889,0.3244444444444445,0.4311111111111111,33.3717864205669,69,155,0.6888888888888889
菏泽,2008,all_pub,690,332,0.009502205419029616,0.0391304347826087,0.16376811594202897,0.24202898550724639,105.23872679045093,230,392,0.5681159420289855
萍乡,2008,all_pub,133,105,0.012267510882469329,0.03759398496240601,0.14285714285714285,0.21804511278195488,81.51612903225808,62,70,0.5263157894736842
营口,2008,all_pub,373,216,0.008718527409813914,0.02680965147453083,0.12332439678284182,0.2117962466487936,114.69826875515251,111,174,0.46648793565683644
葫芦岛,2008,all_pub,271,156,0.04843343636388394,0.2066420664206642,0.2841328413284133,0.3505535055350554,20.646893449536122,97,126,0.46494464944649444
蚌埠,2008,all_pub,274,155,0.011162022483882999,0.0364963503649635,0.1386861313868613,0.23357664233576642,89.58949880668258,100,156,0.5693430656934306
衡水,2008,all_pub,394,262,0.00686696384859182,0.04314720812182741,0.10406091370558376,0.15736040609137056,145.62476547842405,165,215,0.5456852791878173
衡阳,2008,all_pub,376,210,0.009959257582616567,0.04521276595744681,0.14361702127659573,0.22340425531914893,100.40909090909092,122,187,0.4973404255319149
衢州,2008,all_pub,669,254,0.020424031584521444,0.11210762331838565,0.21524663677130043,0.29147982062780264,48.96192976698391,158,310,0.4633781763826607
襄阳,2008,all_pub,857,528,0.009940785541269714,0.08051341890315053,0.14469078179696615,0.19253208868144692,100.59567182577729,393,536,0.6254375729288215
西双版纳傣族自治州,2008,all_pub,27,16,0.08367626886145405,0.14814814814814814,0.5185185185185185,0.7777777777777777,11.950819672131148,9,16,0.5925925925925926
西宁,2008,all_pub,324,116,0.08407636031092826,0.26851851851851855,0.4290123456790123,0.5432098765432098,11.89394969408565,76,121,0.3734567901234568
西安,2008,all_pub,5460,1365,0.021509278267520027,0.10622710622710622,0.26886446886446885,0.35,46.491564596569695,748,1395,0.2554945054945055
许昌,2008,all_pub,612,177,0.03764043743859199,0.09803921568627451,0.38562091503267976,0.5147058823529412,26.567172648602643,116,185,0.3022875816993464
贵港,2008,all_pub,68,52,0.02551903114186851,0.07352941176470588,0.23529411764705885,0.38235294117647056,39.186440677966104,34,43,0.6323529411764706
贵阳,2008,all_pub,1614,536,0.05539125587908774,0.21933085501858737,0.355638166047088,0.39281288723667906,18.053390993388494,278,515,0.3190830235439901
贺州,2008,all_pub,45,20,0.11506172839506174,0.24444444444444444,0.6444444444444444,0.7777777777777779,8.690987124463518,15,23,0.5111111111111111
资阳,2008,all_pub,184,98,0.03249054820415879,0.1358695652173913,0.2934782608695652,0.40760869565217384,30.77818181818182,66,115,0.625
赣州,2008,all_pub,246,151,0.012558662171987575,0.04878048780487805,0.17479674796747965,0.26016260162601623,79.62631578947368,102,161,0.6544715447154471
赤峰,2008,all_pub,197,137,0.011311809116442063,0.04568527918781726,0.13705583756345177,0.22335025380710655,88.40318906605921,81,113,0.5736040609137056
辽源,2008,all_pub,74,56,0.024835646457268084,0.08108108108108109,0.21621621621621623,0.35135135135135137,40.264705882352935,35,44,0.5945945945945946
辽阳,2008,all_pub,220,155,0.00871900826446281,0.02727272727272727,0.10454545454545455,0.17272727272727273,114.69194312796209,92,122,0.5545454545454546
达州,2008,all_pub,118,83,0.016661878770468257,0.0423728813559322,0.18644067796610167,0.2796610169491525,60.01724137931034,64,90,0.7627118644067796
运城,2008,all_pub,241,121,0.02901120848470239,0.13278008298755187,0.26556016597510373,0.36514522821576756,34.469436201780425,73,119,0.49377593360995853
连云港,2008,all_pub,491,266,0.011527246029342833,0.06313645621181263,0.17718940936863542,0.2566191446028513,86.75098956459159,163,215,0.4378818737270876
迪庆藏族自治州,2008,all_pub,18,9,0.14197530864197533,0.2222222222222222,0.7777777777777777,1.0,7.0434782608695645,4,5,0.2777777777777778
通化,2008,all_pub,243,162,0.01075378075835323,0.04938271604938271,0.14814814814814814,0.21810699588477367,92.99055118110238,96,128,0.5267489711934157
通辽,2008,all_pub,145,100,0.01764565992865636,0.07586206896551724,0.2,0.30344827586206896,56.671159029649594,59,73,0.503448275862069
遂宁,2008,all_pub,128,68,0.0400390625,0.1484375,0.328125,0.4375,24.975609756097562,46,71,0.5546875
遵义,2008,all_pub,396,134,0.0638455259667381,0.22474747474747475,0.38888888888888895,0.4747474747474747,15.662804634438668,76,116,0.29292929292929293
邢台,2008,all_pub,302,203,0.008727687382132364,0.04304635761589404,0.1357615894039735,0.19867549668874174,114.57788944723617,132,175,0.5794701986754967
那曲,2008,all_pub,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0
邯郸,2008,all_pub,513,310,0.012680064901261171,0.08771929824561403,0.1695906432748538,0.22807017543859648,78.86394965537906,192,234,0.45614035087719296
邵阳,2008,all_pub,333,195,0.00913526138751364,0.042042042042042045,0.10210210210210209,0.17717717717717718,109.4659427443238,138,214,0.6426426426426426
郑州,2008,all_pub,4881,1481,0.0036381134261139355,0.02642901044867855,0.09854538004507274,0.1389059618930547,274.8677357946351,903,2731,0.5595164925220242
郴州,2008,all_pub,307,150,0.020403399505565044,0.09446254071661238,0.22149837133550493,0.3420195439739414,49.011440457618306,81,134,0.4364820846905538
鄂尔多斯,2008,all_pub,94,61,0.02557718424626527,0.06382978723404255,0.26595744680851063,0.38297872340425526,39.09734513274337,43,56,0.5957446808510638
鄂州,2008,all_pub,139,70,0.03897313803633354,0.1366906474820144,0.3525179856115108,0.4676258992805755,25.658698539176616,44,64,0.460431654676259
酒泉,2008,all_pub,57,27,0.06555863342566942,0.12280701754385964,0.49122807017543857,0.7017543859649122,15.253521126760567,14,21,0.3684210526315789
重庆,2008,all_pub,6469,1730,0.01829123765432681,0.07327253053022105,0.264492193538414,0.3360643066934611,54.67098612452007,945,1975,0.3053022105425877
