年份,省份,城市,省份代码,城市代码,city_apply,city_grant,city_invgrant,I,城市发明专利授权量变化,城市专利申请量变化,城市专利授权量变化,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,listed_share_apply,nonlisted_share_apply_proxy,bad_negative_nonlisted_apply,nonlisted_grant_proxy,listed_share_grant,nonlisted_share_grant_proxy,bad_negative_nonlisted_grant,nonlisted_invgrant_proxy,listed_share_invgrant,nonlisted_share_invgrant_proxy,bad_negative_nonlisted_invgrant
2002,河北省,秦皇岛市,130000,130300,282,225,21,,-0.08695652,0.07224335,0.21621622,0.0,0.0,0.0,2.0,282.0,0.0,1.0,False,225.0,0.0,1.0,False,21.0,0.0,1.0,False
2003,河北省,秦皇岛市,130000,130300,362,266,23,,0.0952381,0.28368795,0.18222222,0.0,0.0,0.0,2.0,362.0,0.0,1.0,False,266.0,0.0,1.0,False,23.0,0.0,1.0,False
2004,河北省,秦皇岛市,130000,130300,404,299,42,,0.82608694,0.1160221,0.124060154,3.0,3.0,3.0,2.0,401.0,0.007425742574257425,0.9925742574257426,False,296.0,0.010033444816053512,0.9899665551839465,False,39.0,0.07142857142857142,0.9285714285714286,False
2005,河北省,秦皇岛市,130000,130300,393,289,28,,-0.33333334,-0.027227722,-0.033444814,0.0,2.0,0.0,2.0,393.0,0.0,1.0,False,287.0,0.006920415224913495,0.9930795847750865,False,28.0,0.0,1.0,False
2006,河北省,秦皇岛市,130000,130300,521,317,34,,0.21428572,0.32569975,0.096885815,0.0,0.0,0.0,2.0,521.0,0.0,1.0,False,317.0,0.0,1.0,False,34.0,0.0,1.0,False
2007,河北省,秦皇岛市,130000,130300,572,397,39,,0.14705883,0.09788868,0.25236592,0.0,0.0,0.0,2.0,572.0,0.0,1.0,False,397.0,0.0,1.0,False,39.0,0.0,1.0,False
2008,河北省,秦皇岛市,130000,130300,702,498,70,,0.7948718,0.22727273,0.25440806,0.0,0.0,0.0,2.0,702.0,0.0,1.0,False,498.0,0.0,1.0,False,70.0,0.0,1.0,False
2009,河北省,秦皇岛市,130000,130300,995,583,80,,0.14285715,0.41737893,0.17068273,0.0,0.0,0.0,1.0,995.0,0.0,1.0,False,583.0,0.0,1.0,False,80.0,0.0,1.0,False
2010,河北省,秦皇岛市,130000,130300,1103,895,106,,0.325,0.10854271,0.5351629,53.0,30.0,1.0,2.0,1050.0,0.04805077062556664,0.9519492293744334,False,865.0,0.0335195530726257,0.9664804469273743,False,105.0,0.009433962264150943,0.9905660377358491,False
2011,河北省,秦皇岛市,130000,130300,1216,1077,159,,0.5,0.10244787,0.20335196,25.0,50.0,1.0,2.0,1191.0,0.02055921052631579,0.9794407894736842,False,1027.0,0.04642525533890436,0.9535747446610956,False,158.0,0.006289308176100629,0.9937106918238994,False
2012,河北省,秦皇岛市,130000,130300,1842,986,196,,0.2327044,0.51480263,-0.084493965,37.0,23.0,3.0,2.0,1805.0,0.02008686210640608,0.9799131378935939,False,963.0,0.02332657200811359,0.9766734279918864,False,193.0,0.015306122448979591,0.9846938775510204,False
2013,河北省,秦皇岛市,130000,130300,1616,1475,214,,0.091836736,-0.12269273,0.49594322,7.0,27.0,0.0,2.0,1609.0,0.004331683168316832,0.9956683168316832,False,1448.0,0.01830508474576271,0.9816949152542372,False,214.0,0.0,1.0,False
2014,河北省,秦皇岛市,130000,130300,1836,1298,306,,0.42990655,0.13613862,-0.12,5.0,6.0,1.0,2.0,1831.0,0.0027233115468409588,0.9972766884531591,False,1292.0,0.004622496147919877,0.9953775038520801,False,305.0,0.0032679738562091504,0.9967320261437909,False
2015,河北省,秦皇岛市,130000,130300,3878,2993,473,,0.54575163,1.1122004,1.3058552,3.0,14.0,9.0,2.0,3875.0,0.0007735946364105209,0.9992264053635895,False,2979.0,0.004677581022385567,0.9953224189776144,False,464.0,0.019027484143763214,0.9809725158562368,False
2016,河北省,秦皇岛市,130000,130300,4625,3350,509,,0.07610994,0.19262506,0.11927832,29.0,17.0,6.0,2.0,4596.0,0.00627027027027027,0.9937297297297297,False,3333.0,0.005074626865671642,0.9949253731343284,False,503.0,0.011787819253438114,0.9882121807465619,False
2017,河北省,秦皇岛市,130000,130300,4412,3096,555,,0.09037328,-0.046054054,-0.07582089,34.0,37.0,8.0,3.0,4378.0,0.0077062556663644605,0.9922937443336355,False,3059.0,0.011950904392764857,0.9880490956072352,False,547.0,0.014414414414414415,0.9855855855855856,False
2018,河北省,秦皇岛市,130000,130300,4869,2953,618,,0.113513514,0.103581145,-0.04618863,41.0,26.0,2.0,3.0,4828.0,0.008420620250564798,0.9915793797494352,False,2927.0,0.008804605485946495,0.9911953945140535,False,616.0,0.003236245954692557,0.9967637540453075,False
2019,河北省,秦皇岛市,130000,130300,5484,3243,713,,0.15372169,0.1263093,0.098205216,224.0,157.0,14.0,3.0,5260.0,0.040846097738876735,0.9591539022611233,False,3086.0,0.04841196423065063,0.9515880357693494,False,699.0,0.019635343618513323,0.9803646563814866,False
2020,河北省,秦皇岛市,130000,130300,5621,4469,1173,,0.6451613,0.024981765,0.37804502,101.0,67.0,8.0,4.0,5520.0,0.017968333036826187,0.9820316669631738,False,4402.0,0.014992168270306557,0.9850078317296934,False,1165.0,0.0068201193520886615,0.9931798806479113,False
2021,河北省,秦皇岛市,130000,130300,5726,5190,1203,,0.025575448,0.01867995,0.16133364,85.0,75.0,4.0,4.0,5641.0,0.014844568634299686,0.9851554313657003,False,5115.0,0.014450867052023121,0.9855491329479769,False,1199.0,0.0033250207813798837,0.9966749792186201,False
2022,河北省,秦皇岛市,130000,130300,5059,5186,1448,,0.20365752,-0.11648621,-0.0007707129,129.0,108.0,6.0,4.0,4930.0,0.025499110496145484,0.9745008895038545,False,5078.0,0.02082529888160432,0.9791747011183957,False,1442.0,0.004143646408839779,0.9958563535911602,False
2023,河北省,秦皇岛市,130000,130300,5180,3646,1199,,-0.17196132,0.02391777,-0.29695335,194.0,121.0,13.0,4.0,4986.0,0.03745173745173745,0.9625482625482625,False,3525.0,0.03318705430608886,0.9668129456939112,False,1186.0,0.010842368640533779,0.9891576313594662,False
2024,河北省,秦皇岛市,130000,130300,3748,4176,1418,,0.1826522,-0.27644786,0.14536478,100.0,178.0,35.0,6.0,3648.0,0.026680896478121666,0.9733191035218783,False,3998.0,0.042624521072796934,0.9573754789272031,False,1383.0,0.02468265162200282,0.9753173483779972,False
2000,河北省,邯郸市,130000,130400,263,206,24,,,,,1.0,4.0,0.0,3.0,262.0,0.0038022813688212928,0.9961977186311787,False,202.0,0.019417475728155338,0.9805825242718447,False,24.0,0.0,1.0,False
2001,河北省,邯郸市,130000,130400,328,255,38,,0.5833333,0.24714829,0.23786408,25.0,3.0,2.0,3.0,303.0,0.07621951219512195,0.9237804878048781,False,252.0,0.011764705882352941,0.9882352941176471,False,36.0,0.05263157894736842,0.9473684210526315,False
2002,河北省,邯郸市,130000,130400,429,313,26,,-0.31578946,0.30792683,0.22745098,40.0,26.0,1.0,4.0,389.0,0.09324009324009325,0.9067599067599068,False,287.0,0.08306709265175719,0.9169329073482428,False,25.0,0.038461538461538464,0.9615384615384616,False
2003,河北省,邯郸市,130000,130400,387,360,42,,0.61538464,-0.0979021,0.15015975,38.0,27.0,1.0,4.0,349.0,0.09819121447028424,0.9018087855297158,False,333.0,0.075,0.925,False,41.0,0.023809523809523808,0.9761904761904762,False
2004,河北省,邯郸市,130000,130400,334,292,38,,-0.0952381,-0.13695091,-0.18888889,37.0,41.0,2.0,4.0,297.0,0.11077844311377245,0.8892215568862275,False,251.0,0.1404109589041096,0.8595890410958904,False,36.0,0.05263157894736842,0.9473684210526315,False
2005,河北省,邯郸市,130000,130400,366,295,41,,0.078947365,0.09580839,0.0102739725,48.0,33.0,5.0,4.0,318.0,0.13114754098360656,0.8688524590163934,False,262.0,0.11186440677966102,0.888135593220339,False,36.0,0.12195121951219512,0.8780487804878049,False
2006,河北省,邯郸市,130000,130400,528,282,40,,-0.024390243,0.44262296,-0.044067796,38.0,37.0,3.0,4.0,490.0,0.07196969696969698,0.928030303030303,False,245.0,0.13120567375886524,0.8687943262411347,False,37.0,0.075,0.925,False
2007,河北省,邯郸市,130000,130400,427,472,40,,0.0,-0.19128788,0.67375886,38.0,38.0,8.0,4.0,389.0,0.08899297423887588,0.9110070257611241,False,434.0,0.08050847457627118,0.9194915254237288,False,32.0,0.2,0.8,False
2008,河北省,邯郸市,130000,130400,507,379,38,,-0.05,0.18735363,-0.1970339,51.0,41.0,6.0,4.0,456.0,0.10059171597633136,0.8994082840236687,False,338.0,0.10817941952506596,0.8918205804749341,False,32.0,0.15789473684210525,0.8421052631578947,False
2009,河北省,邯郸市,130000,130400,803,428,79,,1.0789474,0.5838264,0.1292876,166.0,5.0,2.0,3.0,637.0,0.20672478206724781,0.7932752179327521,False,423.0,0.011682242990654205,0.9883177570093458,False,77.0,0.02531645569620253,0.9746835443037974,False
2010,河北省,邯郸市,130000,130400,941,701,80,,0.012658228,0.17185554,0.63785046,227.0,120.0,8.0,3.0,714.0,0.2412327311370882,0.7587672688629118,False,581.0,0.17118402282453637,0.8288159771754636,False,72.0,0.1,0.9,False
2011,河北省,邯郸市,130000,130400,1065,934,131,,0.6375,0.13177471,0.33238232,260.0,214.0,33.0,3.0,805.0,0.24413145539906103,0.755868544600939,False,720.0,0.2291220556745182,0.7708779443254818,False,98.0,0.25190839694656486,0.7480916030534351,False
2012,河北省,邯郸市,130000,130400,1658,928,181,,0.3816794,0.5568075,-0.006423983,399.0,266.0,64.0,3.0,1259.0,0.24065138721351026,0.7593486127864898,False,662.0,0.28663793103448276,0.7133620689655172,False,117.0,0.35359116022099446,0.6464088397790055,False
2013,河北省,邯郸市,130000,130400,1834,1512,186,,0.027624309,0.10615199,0.62931037,369.0,322.0,76.0,3.0,1465.0,0.20119956379498363,0.7988004362050164,False,1190.0,0.21296296296296297,0.7870370370370371,False,110.0,0.40860215053763443,0.5913978494623656,False
2014,河北省,邯郸市,130000,130400,2165,1484,184,,-0.010752688,0.18047982,-0.018518519,416.0,311.0,64.0,3.0,1749.0,0.19214780600461895,0.8078521939953811,False,1173.0,0.2095687331536388,0.7904312668463612,False,120.0,0.34782608695652173,0.6521739130434783,False
2015,河北省,邯郸市,130000,130400,4213,3357,230,,0.25,0.94595844,1.2621294,447.0,303.0,75.0,3.0,3766.0,0.10610016615238547,0.8938998338476145,False,3054.0,0.0902591599642538,0.9097408400357462,False,155.0,0.32608695652173914,0.6739130434782609,False
2016,河北省,邯郸市,130000,130400,3375,2184,270,,0.17391305,-0.19890814,-0.34941912,419.0,261.0,80.0,2.0,2956.0,0.12414814814814815,0.8758518518518519,False,1923.0,0.11950549450549451,0.8804945054945055,False,190.0,0.2962962962962963,0.7037037037037037,False
2017,河北省,邯郸市,130000,130400,4509,2467,347,,0.2851852,0.336,0.12957875,482.0,349.0,80.0,2.0,4027.0,0.1068973164781548,0.8931026835218452,False,2118.0,0.14146736927442238,0.8585326307255776,False,267.0,0.23054755043227665,0.7694524495677233,False
2018,河北省,邯郸市,130000,130400,5855,3996,319,,-0.08069164,0.29851407,0.61978114,575.0,376.0,65.0,2.0,5280.0,0.0982066609735269,0.9017933390264731,False,3620.0,0.0940940940940941,0.9059059059059059,False,254.0,0.20376175548589343,0.7962382445141066,False
2019,河北省,邯郸市,130000,130400,7182,4127,319,,0.0,0.22664389,0.032782782,527.0,346.0,59.0,2.0,6655.0,0.07337788916736285,0.9266221108326371,False,3781.0,0.08383813908408044,0.9161618609159196,False,260.0,0.18495297805642633,0.8150470219435737,False
2020,河北省,邯郸市,130000,130400,9498,6931,329,,0.031347964,0.32247284,0.67942816,842.0,485.0,40.0,3.0,8656.0,0.08865024215624343,0.9113497578437566,False,6446.0,0.06997547251478863,0.9300245274852114,False,289.0,0.12158054711246201,0.878419452887538,False
2021,河北省,邯郸市,130000,130400,8195,8684,567,,0.7234042,-0.13718678,0.25292167,517.0,573.0,85.0,3.0,7678.0,0.06308724832214765,0.9369127516778524,False,8111.0,0.06598341777982497,0.934016582220175,False,482.0,0.14991181657848324,0.8500881834215167,False
2022,河北省,邯郸市,130000,130400,8033,8099,892,,0.57319224,-0.01976815,-0.06736527,576.0,536.0,137.0,3.0,7457.0,0.07170422009212,0.92829577990788,False,7563.0,0.06618101000123472,0.9338189899987652,False,755.0,0.15358744394618834,0.8464125560538116,False
2023,河北省,邯郸市,130000,130400,9759,6770,1038,,0.16367713,0.21486369,-0.16409433,604.0,564.0,203.0,5.0,9155.0,0.06189158725279229,0.9381084127472077,False,6206.0,0.08330871491875923,0.9166912850812408,False,835.0,0.1955684007707129,0.8044315992292871,False
2024,河北省,邯郸市,130000,130400,6052,7482,1057,,0.018304432,-0.3798545,0.10516987,384.0,305.0,112.0,5.0,5668.0,0.06345009914077991,0.9365499008592201,False,7177.0,0.040764501470195134,0.9592354985298048,False,945.0,0.10596026490066225,0.8940397350993378,False
2000,河北省,邢台市,130000,130500,146,145,10,,,,,0.0,0.0,0.0,2.0,146.0,0.0,1.0,False,145.0,0.0,1.0,False,10.0,0.0,1.0,False
2001,河北省,邢台市,130000,130500,201,159,8,,-0.2,0.37671232,0.096551724,0.0,0.0,0.0,2.0,201.0,0.0,1.0,False,159.0,0.0,1.0,False,8.0,0.0,1.0,False
2002,河北省,邢台市,130000,130500,229,206,15,,0.875,0.13930348,0.2955975,0.0,0.0,0.0,2.0,229.0,0.0,1.0,False,206.0,0.0,1.0,False,15.0,0.0,1.0,False
2003,河北省,邢台市,130000,130500,255,202,12,,-0.2,0.11353712,-0.019417476,0.0,0.0,0.0,2.0,255.0,0.0,1.0,False,202.0,0.0,1.0,False,12.0,0.0,1.0,False
2004,河北省,邢台市,130000,130500,312,233,15,,0.25,0.22352941,0.15346535,2.0,0.0,0.0,2.0,310.0,0.00641025641025641,0.9935897435897436,False,233.0,0.0,1.0,False,15.0,0.0,1.0,False
2005,河北省,邢台市,130000,130500,306,265,14,,-0.06666667,-0.01923077,0.13733906,0.0,0.0,0.0,1.0,306.0,0.0,1.0,False,265.0,0.0,1.0,False,14.0,0.0,1.0,False
2006,河北省,邢台市,130000,130500,298,215,15,,0.071428575,-0.026143791,-0.18867925,0.0,0.0,0.0,1.0,298.0,0.0,1.0,False,215.0,0.0,1.0,False,15.0,0.0,1.0,False
2007,河北省,邢台市,130000,130500,284,282,21,,0.4,-0.046979867,0.3116279,0.0,1.0,0.0,1.0,284.0,0.0,1.0,False,281.0,0.0035460992907801418,0.9964539007092199,False,21.0,0.0,1.0,False
2008,河北省,邢台市,130000,130500,296,254,17,,-0.1904762,0.04225352,-0.09929078,1.0,0.0,0.0,1.0,295.0,0.0033783783783783786,0.9966216216216216,False,254.0,0.0,1.0,False,17.0,0.0,1.0,False
2009,河北省,邢台市,130000,130500,439,274,17,,0.0,0.4831081,0.07874016,2.0,1.0,0.0,1.0,437.0,0.004555808656036446,0.9954441913439636,False,273.0,0.0036496350364963502,0.9963503649635036,False,17.0,0.0,1.0,False
2010,河北省,邢台市,130000,130500,450,400,35,,1.0588236,0.025056947,0.459854,9.0,2.0,1.0,2.0,441.0,0.02,0.98,False,398.0,0.005,0.995,False,34.0,0.02857142857142857,0.9714285714285714,False
2011,河北省,邢台市,130000,130500,718,558,61,,0.74285716,0.59555554,0.395,5.0,7.0,0.0,2.0,713.0,0.006963788300835654,0.9930362116991643,False,551.0,0.012544802867383513,0.9874551971326165,False,61.0,0.0,1.0,False
2012,河北省,邢台市,130000,130500,927,759,67,,0.09836066,0.29108635,0.36021507,9.0,6.0,2.0,2.0,918.0,0.009708737864077669,0.9902912621359223,False,753.0,0.007905138339920948,0.9920948616600791,False,65.0,0.029850746268656716,0.9701492537313433,False
2013,河北省,邢台市,130000,130500,1370,1155,54,,-0.19402985,0.47788566,0.5217391,7.0,6.0,1.0,2.0,1363.0,0.0051094890510948905,0.9948905109489051,False,1149.0,0.005194805194805195,0.9948051948051948,False,53.0,0.018518518518518517,0.9814814814814815,False
2014,河北省,邢台市,130000,130500,1684,1286,71,,0.3148148,0.22919708,0.11341991,16.0,3.0,0.0,2.0,1668.0,0.009501187648456057,0.9904988123515439,False,1283.0,0.0023328149300155523,0.9976671850699844,False,71.0,0.0,1.0,False
2015,河北省,邢台市,130000,130500,2977,2405,109,,0.53521127,0.76781476,0.87013996,6.0,12.0,6.0,2.0,2971.0,0.002015451797111186,0.9979845482028888,False,2393.0,0.00498960498960499,0.995010395010395,False,103.0,0.05504587155963303,0.944954128440367,False
2016,河北省,邢台市,130000,130500,3770,2747,147,,0.34862384,0.26637554,0.14220375,5.0,10.0,4.0,3.0,3765.0,0.001326259946949602,0.9986737400530504,False,2737.0,0.0036403349108117948,0.9963596650891882,False,143.0,0.027210884353741496,0.9727891156462585,False
2017,河北省,邢台市,130000,130500,4432,2895,187,,0.27210885,0.17559682,0.053876955,28.0,27.0,5.0,3.0,4404.0,0.00631768953068592,0.9936823104693141,False,2868.0,0.00932642487046632,0.9906735751295337,False,182.0,0.026737967914438502,0.9732620320855615,False
2018,河北省,邢台市,130000,130500,5896,4742,239,,0.27807486,0.33032492,0.63799655,14.0,13.0,4.0,3.0,5882.0,0.0023744911804613297,0.9976255088195387,False,4729.0,0.002741459299873471,0.9972585407001265,False,235.0,0.016736401673640166,0.9832635983263598,False
2019,河北省,邢台市,130000,130500,7551,4773,187,,-0.21757323,0.28069878,0.006537326,42.0,10.0,7.0,3.0,7509.0,0.0055621771950735005,0.9944378228049265,False,4763.0,0.002095118374188142,0.9979048816258118,False,180.0,0.0374331550802139,0.9625668449197861,False
2020,河北省,邢台市,130000,130500,9482,7837,247,,0.32085562,0.2557277,0.6419443,356.0,196.0,33.0,4.0,9126.0,0.037544821767559584,0.9624551782324404,False,7641.0,0.025009569988516014,0.974990430011484,False,214.0,0.13360323886639677,0.8663967611336032,False
2021,河北省,邢台市,130000,130500,9091,9993,321,,0.29959515,-0.041236024,0.27510527,266.0,260.0,39.0,4.0,8825.0,0.02925970740292597,0.9707402925970741,False,9733.0,0.026018212748924248,0.9739817872510758,False,282.0,0.12149532710280374,0.8785046728971962,False
2022,河北省,邢台市,130000,130500,8371,8914,490,,0.5264797,-0.07919921,-0.10797558,282.0,276.0,75.0,4.0,8089.0,0.033687731453828695,0.9663122685461714,False,8638.0,0.030962530850347766,0.9690374691496523,False,415.0,0.15306122448979592,0.8469387755102041,False
2023,河北省,邢台市,130000,130500,9987,7818,662,,0.3510204,0.19304742,-0.12295266,484.0,290.0,80.0,5.0,9503.0,0.04846300190247321,0.9515369980975268,False,7528.0,0.03709388590432336,0.9629061140956766,False,582.0,0.12084592145015106,0.879154078549849,False
2024,河北省,邢台市,130000,130500,6251,7902,695,,0.049848944,-0.37408632,0.010744436,312.0,328.0,82.0,6.0,5939.0,0.04991201407774756,0.9500879859222524,False,7574.0,0.041508478866109845,0.9584915211338901,False,613.0,0.11798561151079137,0.8820143884892087,False
2000,河北省,保定市,130000,130600,308,303,33,,,,,0.0,0.0,0.0,3.0,308.0,0.0,1.0,False,303.0,0.0,1.0,False,33.0,0.0,1.0,False
2001,河北省,保定市,130000,130600,442,284,29,,-0.121212125,0.43506494,-0.06270627,2.0,0.0,0.0,4.0,440.0,0.004524886877828055,0.995475113122172,False,284.0,0.0,1.0,False,29.0,0.0,1.0,False
2002,河北省,保定市,130000,130600,430,390,29,,0.0,-0.027149322,0.37323943,2.0,2.0,0.0,4.0,428.0,0.004651162790697674,0.9953488372093023,False,388.0,0.005128205128205128,0.9948717948717949,False,29.0,0.0,1.0,False
2003,河北省,保定市,130000,130600,494,335,26,,-0.10344828,0.14883721,-0.14102565,12.0,9.0,0.0,5.0,482.0,0.024291497975708502,0.9757085020242915,False,326.0,0.026865671641791045,0.9731343283582089,False,26.0,0.0,1.0,False
